source_pid	source_ptitle	target_pid	target_ptitle	mean_score
14109	Маркс,_Карл	1353319	Университет_Цинхуа	7.5
3533763	Голубой_хребет	256238	CNN	7.4
21116	Гай_Юлий_Цезарь	1122	Австрия	7.3333
2955109	Стюарт,_Марта	2163535	Будда_Шакьямуни	7.3333
623469	Музеи_Ватикана	6153	Турция	7.25
53598	Берлускони,_Сильвио	14947	Южная_Америка	7.2
1352893	Цао_Цао	88	Лондон	7.0
102051	Янцзы	3133640	Университет_Нотр-Дам	7.0
156380	Крымские_горы	29438	Международное_агентство_по_атомной_энергии	7.0
25003	Фридрих_I_Барбаросса	1123389	Стил,_Даниэла	7.0
22354	Буш,_Джордж_Уокер	88	Лондон	6.8333
1214236	Венский_филармонический_оркестр	124051	Ferrari	6.8333
1490	Сьерра-Леоне	201915	Университет_Глазго	6.8
2072904	Остин,_Стив	558292	Манчестер_Сити	6.6667
243623	Цинь_Шихуанди	1820	Барбадос	6.5
104193	Миссисипи	39485	Московский_Кремль	6.5
275429	Pfizer	171964	Манчестер_Юнайтед	6.3333
22937	Уайльд,_Оскар	933026	British_Airways	6.3333
20331	Бетховен,_Людвиг_ван	93912	Паркс,_Роза	6.25
131837	Джордан,_Майкл	747485	Всемирная_боксёрская_организация	6.2
2821	Республика_Корея	59885	Этна	6.0
183956	Вена	65531	Lamborghini	5.8333
128417	Джексон,_Майкл	124051	Ferrari	5.8333
52609	Мумбаи	11078	IBM	5.6
53681	Махатма_Ганди	1485	Новая_Зеландия	5.6
550	Иван_Грозный	881310	Мюнхенский_технический_университет	5.5
1283303	Карлин,_Джордж	1075937	Вооружённые_силы_Испании	5.5
2202797	Магнус_V_(король_Норвегии)	27054	Челси_(футбольный_клуб)	5.5
741562	Африканский_национальный_конгресс	1538373	Air_Canada	5.5
154453	Шер	2844	Мозамбик	5.5
2690122	Паттерсон,_Джеймс	1132	Канада	5.5
655380	Черчилль,_Уинстон	292037	Мориссетт,_Аланис	5.3333
122616	Евфрат	42739	Мехико	5.3333
16976	Шерлок_Холмс	638	Соединённые_Штаты_Америки	5.25
3456983	Пол,_Рэнд	791457	Катскилл_(горы)	5.2
31851	Гималаи	10342	Англия	5.2
1634705	Военно-воздушные_силы_Индии	4854225	Нью-Йорк_Сити_балет	5.1667
53598	Берлускони,_Сильвио	198005	Государственный_департамент_США	5.0
4191508	Хаммурапи_I	2723891	Русеф,_Дилма	5.0
58	Польша	1075937	Вооружённые_силы_Испании	5.0
42739	Мехико	791457	Катскилл_(горы)	5.0
53684	Роулинг,_Джоан	65	Италия	5.0
1317293	Тринити-колледж_(Дублин)	132038	Лондонская_фондовая_биржа	5.0
12702	Хирохито	3274786	Буркина-Фасо	5.0
791457	Катскилл_(горы)	320036	Корпус_морской_пехоты_США	5.0
174806	Малер,_Густав	2478578	Сеул_(футбольный_клуб)	4.8333
2016045	Куин_Латифа	2967505	Tumblr	4.8333
747485	Всемирная_боксёрская_организация	18296	Европейское_космическое_агентство	4.8333
14109	Маркс,_Карл	1944055	Динамо_(футбольный_клуб,_Воронеж)	4.8333
4291075	Зелёная_партия	7100852	Мемориальный_онкологический_центр_имени_Слоуна_—_Кеттеринга	4.8333
3105770	Шанхайский_художественный_музей	791457	Катскилл_(горы)	4.8333
59198	Везувий	14545	Шанхай	4.75
145324	Рейган,_Рональд	791457	Катскилл_(горы)	4.6667
550	Иван_Грозный	1283303	Карлин,_Джордж	4.6
257581	Мавретания	552358	Сент-Луис_Кардиналс	4.5
1566522	Свифт,_Тейлор	65531	Lamborghini	4.4
2799	Иран	21236	Темза	4.3333
9	Россия	1426364	Американский_театр_балета	4.25
2844	Мозамбик	7253	Московский_государственный_университет	4.25
4951145	Клиника_Майо	3425	McDonald’s	4.2
269148	Сеул	50641	Лувр	4.1818
44939	Каир	1297486	Cirque_du_Soleil	4.1667
30205	Фейнман,_Ричард	1099968	Тегеранский_университет	4.1667
1121	Австралия	82256	Версаль	4.1667
209627	Олдмен,_Гэри	33604	Джалаладдин_Руми	4.0
7	Литва	3793090	Королевские_военно-воздушные_силы_Новой_Зеландии	4.0
638	Соединённые_Штаты_Америки	172075	Запретный_город	4.0
14109	Маркс,_Карл	690306	Замок_Химэдзи	4.0
175200	Ван_Бюрен,_Мартин	2072904	Остин,_Стив	4.0
50641	Лувр	919108	Лейпцигский_университет	4.0
131837	Джордан,_Майкл	15184	Республика_Косово	4.0
5046876	Habitat_for_Humanity_International	897305	Qualcomm	3.8333
85595	Пресли,_Элвис	118008	Дели	3.8
256238	CNN	29438	Международное_агентство_по_атомной_энергии	3.8
315093	Рэдклифф,_Дэниел	78	Берлин	3.8
7780779	Американская_кардиологическая_ассоциация	265	Google_(компания)	3.75
253127	Стокер,_Брэм	6214	Париж	3.75
1543029	Кольбер,_Стивен	5024151	Агентство_по_охране_окружающей_среды_США	3.6667
2860	Перу	40401	Mercedes-Benz	3.5
107	Европа	104193	Миссисипи	3.5
32130	Гейтс,_Билл	189244	Dow_Chemical	3.5
919912	Facebook	346925	Торонтский_университет	3.5
194514	Нимой,_Леонард	690306	Замок_Химэдзи	3.5
25338	Гренландия_(административная_единица)	3425	McDonald’s	3.4
6113318	Индонезийский_музей	107166	Спарта	3.4
82868	Хезболла	2673444	Гамбургский_университет	3.4
18321	Афины	498852	Агентство_национальной_безопасности	3.3333
1436156	Кения_(гора)	74804	Оксфордский_университет	3.3333
1060642	Ферт,_Колин	57	Варшава	3.3333
33604	Джалаладдин_Руми	371643	Alfa_Romeo	3.25
41603	Загреб	31852	Скалистые_горы	3.25
2752504	Бибер,_Джастин	85777	Софокл	3.0
291801	Уильямс,_Теннесси	1454154	Индийская_организация_космических_исследований	3.0
1352893	Цао_Цао	231792	Клуни,_Джордж	3.0
4323	Горбачёв,_Михаил_Сергеевич	53600	Эдинбург	3.0
21236	Темза	211248	Университет_Карнеги_—_Меллона	3.0
26555	Наполеон_I	2780	Доминиканская_Республика	2.8333
53681	Махатма_Ганди	2820	Корейская_Народно-Демократическая_Республика	2.8333
1434031	Вудс,_Тайгер	102051	Янцзы	2.8
63315	Линкольн,_Авраам	145994	Всемирный_экономический_форум	2.75
47903	Виктория_(королева_Великобритании)	68923	Бандерас,_Антонио	2.6667
277071	Заппа,_Фрэнк	2798	Индия	2.6667
5173921	Белл_хукс	275429	Pfizer	2.6667
63049	Меркель,_Ангела	53600	Эдинбург	2.5
13903	Екатерина_II	393990	PayPal	2.5
292037	Мориссетт,_Аланис	1134	Китай	2.5
45505	Генрих_VIII	1318508	Королевские_военно-воздушные_силы_Австралии	2.4
4323	Горбачёв,_Михаил_Сергеевич	8106943	Список_либертарианских_политических_партий	2.4
14545	Шанхай	156398	Boeing	2.3333
2202797	Магнус_V_(король_Норвегии)	196716	Ринго_Старр	2.25
1600391	Дюрант,_Кевин	269220	Терон,_Шарлиз	2.25
3640	Узбекистан	3903840	Шанхай_Шаркс	2.2
807059	Сухопутные_войска_Италии	8713984	Virgin_Media	2.1667
320036	Корпус_морской_пехоты_США	527770	Alcoa	2.1667
23772	Клинтон,_Билл	42739	Мехико	2.1667
24710	Нефертити	1660819	Копенгагенский_университет	2.0
14109	Маркс,_Карл	14947	Южная_Америка	2.0
86	Гамбург	346925	Торонтский_университет	2.0
10084	Токио	386647	Колорадо_(река)	2.0
4593	Рим	40401	Mercedes-Benz	2.0
107	Европа	1214690	Фонд_электронных_рубежей	2.0
4673310	Йельская_школа_права	2478578	Сеул_(футбольный_клуб)	2.0
294549	Эдмонтон_Ойлерз	1494595	Совет_по_правам_человека_(ООН)	1.8333
19176	Хомский,_Ноам	527770	Alcoa	1.75
398743	Маттерхорн	230010	Анонимные_алкоголики	1.6667
2569	Архимед	423041	Чикагская_товарная_биржа	1.6667
252518	Лагос	909602	Итонский_колледж	1.6667
54072	Кромвель,_Оливер	2967505	Tumblr	1.6667
1267103	Рай,_Айшвария	799019	Сиэтл_Маринерс	1.5
1123389	Стил,_Даниэла	7	Литва	1.5
47903	Виктория_(королева_Великобритании)	9819	Сирия	1.5
315093	Рэдклифф,_Дэниел	785472	Гингрич,_Ньют	1.5
13899	Дэвис,_Майлз	104193	Миссисипи	1.4
14109	Маркс,_Карл	171964	Манчестер_Юнайтед	1.4
361543	Керри,_Джон	19339	Харрисон,_Джордж	1.4
317424	Клэнси,_Том	2820	Корейская_Народно-Демократическая_Республика	1.2
69852	Бэббидж,_Чарлз	125553	Samsung_Electronics	1.1667
63150	Карачи	294549	Эдмонтон_Ойлерз	1.0
230010	Анонимные_алкоголики	273398	Чемпионат_Украины_по_футболу	0.8333
378115	Колумбус_(Огайо)	81085	Уэльс	0.8333
294549	Эдмонтон_Ойлерз	189244	Dow_Chemical	0.8
317424	Клэнси,_Том	1116	Афганистан	0.8
82256	Версаль	723356	Университет_штата_Огайо	0.8
107166	Спарта	275429	Pfizer	0.8
56769	Лос-Анджелес	1340650	Чжуцзян	0.8
237087	Фердинанд_VII	1434031	Вудс,_Тайгер	0.75
30667	Хемингуэй,_Эрнест	1339090	Австралия_и_Океания	0.75
20331	Бетховен,_Людвиг_ван	65	Италия	0.75
9008	Судан	1426364	Американский_театр_балета	0.75
12868	Церковь_Иисуса_Христа_Святых_последних_дней	1099968	Тегеранский_университет	0.6667
1578643	Леди_Гага	2800	Ирак	0.6667
1386085	Брэди,_Том	172075	Запретный_город	0.6667
17605	Микеланджело	104193	Миссисипи	0.6
86308	Куросава,_Акира	701057	Лос-Анджелес_Гэлакси	0.6
534	Молдавия	356552	Индианаполис_Колтс	0.5
1352893	Цао_Цао	1386085	Брэди,_Том	0.5
270652	Флорида_Пантерз	8410590	Администрация_социального_обеспечения_США	0.4
1138198	Сайрус,_Майли	807059	Сухопутные_войска_Италии	0.4
53789	Пари_Сен-Жермен	960980	Церковь_саентологии	0.4
63315	Линкольн,_Авраам	109	Азия	0.3333
21320	Сербия	270652	Флорида_Пантерз	0.3333
40243	Римский-Корсаков,_Николай_Андреевич	8410590	Администрация_социального_обеспечения_США	0.3333
1267103	Рай,_Айшвария	1496	Ватикан	0.25
4494630	United_Airways	741562	Африканский_национальный_конгресс	0.25
2247231	Маркс,_Граучо	2788	Фиджи	0.25
59885	Этна	8439076	Национальное_управление_по_трудовым_отношениям	0.25
3533763	Голубой_хребет	27054	Челси_(футбольный_клуб)	0.25
34409	Тигр_(река)	941644	Министерство_сельского_хозяйства_США	0.25
732	Украина	355273	Финикс_Санз	0.2
59198	Везувий	2820	Корейская_Народно-Демократическая_Республика	0.2
231792	Клуни,_Джордж	3903840	Шанхай_Шаркс	0.2
46841	Рамсес_II	1625848	Лестер_Сити	0.1667
16609	Арафат,_Ясир	294549	Эдмонтон_Ойлерз	0.0
7078054	Маршалл,_Тэргуд	245418	Месси,_Лионель	0.0
2821	Республика_Корея	74819	Кембриджский_университет	0.0
3274786	Буркина-Фасо	3477685	Амери-Корпус	0.0
747485	Всемирная_боксёрская_организация	1318508	Королевские_военно-воздушные_силы_Австралии	0.0
394708	Фред_Астер	2850	Непал	0.0
1075937	Вооружённые_силы_Испании	275429	Pfizer	0.0
245418	Месси,_Лионель	3074623	Албания	0.0
