source_pid	source_ptitle	target_pid	target_ptitle	mean_score
17914	Ludwig_van_Beethoven	26458	Rosa_Parks	4.8
72895	Phoenix_Suns	778188	Conagra_Brands	4.8
23680998	Justin_Bieber	26984	Sophocles	4.75
365927	Mount_Kenya	31797	University_of_Oxford	4.75
25391	Russia	875053	American_Ballet_Theatre	4.75
3395	Gautama_Buddha	301088	Vatican_Hill	4.75
14532	Italy	282752	National_Endowment_for_the_Arts	4.6
80696	Cher	19301	Mozambique	4.6
37966	Himalayas	9316	England	4.6
5422144	Taylor_Swift	18271	Lamborghini	4.6
11015252	Vladimir_Lenin	17867	London	4.5
20979	Mikhail_Gorbachev	18173	List_of_libertarian_political_parties	4.5
3414021	George_W._Bush	17867	London	4.5
63321	Peter_O'Toole	645042	New_York_City	4.5
12118	Greenland	2480627	McDonald's	4.4
9239	Europe	18949836	Electronic_Frontier_Foundation	4.25
1339400	Federal_Highway_Administration	2480627	McDonald's	4.25
46989	Grand_Canyon	1339400	Federal_Highway_Administration	4.25
4128897	National_Roman_Museum	275519	Matterhorn	4.25
40597	Alexander_Hamilton	9239	Europe	4.25
615942	Abhishek_Bachchan	1602349	University_of_the_Punjab	4.25
33265	Winston_Churchill	60328	Alanis_Morissette	4.2
22413	Oliver_Cromwell	156257	London_Symphony_Orchestra	4.2
3395	Gautama_Buddha	27019	South_Korea	4.0
11529564	United_Airways	2503	African_National_Congress	4.0
100254	Arjuna	10672	Frank_Zappa	4.0
75847	Nikolai_Rimsky-Korsakov	377295	AmeriCorps	4.0
356167	Stone_Cold_Steve_Austin	10707	Fiji	3.8
148401	Vienna_Philharmonic	581172	BBC_Worldwide	3.75
3451	The_Bahamas	4497	Bugatti	3.75
93729	World_Boxing_Organization	10363	European_Space_Agency	3.75
16743	Karl_Marx	19961	Manchester_United_F.C.	3.6
17914	Ludwig_van_Beethoven	4497	Bugatti	3.6
3301347	Tony_Blair	5447	Cameroon	3.5
29265	Serbia	70551	Florida_Panthers	3.4
1392092	Italian_Army	3329087	Virgin_Media	3.25
5823	Confucius	28134	Second_Vatican_Council	3.25
1056336	FC_Seoul	282752	National_Endowment_for_the_Arts	3.2
47923	Queen_Victoria	63321	Peter_O'Toole	3.0
156126	Dwayne_Johnson	60706	National_Collegiate_Athletic_Association	3.0
25433	Ronald_Reagan	468224	Catskill_Mountains	3.0
145623	Air_Canada	46445426	Samsung_Electronics	3.0
70718	Ivan_the_Terrible	349679	Technical_University_of_Munich	3.0
3434750	United_States	13919	Hezbollah	3.0
19379	Mahatma_Gandhi	4913064	New_Zealand	2.8
3470	Burkina_Faso	377295	AmeriCorps	2.8
16743	Karl_Marx	72595	Tsinghua_University	2.8
27019	South_Korea	169351	Mount_Etna	2.8
44849	Brad_Pitt	2386348	Church_of_Scientology	2.75
55906	Zagreb	25459	Rocky_Mountains	2.75
73129	Edmonton_Oilers	635790	United_Nations_Human_Rights_Council	2.75
17546	Louvre	3970	British_Airways	2.75
11983273	Aishwarya_Rai_Bachchan	32408	Vatican_City	2.75
12426	Groucho_Marx	4016366	Crimean_Mountains	2.6
7567080	Martin_Luther	21139	North_America	2.5
19379	Mahatma_Gandhi	19159283	Seoul	2.5
10672	Frank_Zappa	14533	India	2.5
241636	Cao_Cao	158889	George_Clooney	2.4
158889	George_Clooney	450053	Habitat_for_Humanity	2.3333
154099	Kim_Jong-il	14653	Iran	2.25
9239	Europe	19579	Mississippi_River	2.25
33611	Wyoming	17771	Lebanon	2.25
85232	Lagos	53228	Eton_College	2.25
19579	Mississippi_River	381075	Moscow_Kremlin	2.25
148401	Vienna_Philharmonic	11225	Ferrari	2.2
18987	Mexico_City	468224	Catskill_Mountains	2.2
26033941	Julian_Assange	737	Afghanistan	2.0
21383	Nigeria	54178	Miller_Brewing_Company	2.0
2421391	Bhutan	469729	New_York_Mercantile_Exchange	2.0
53569	Leonard_Nimoy	180542	Himeji_Castle	2.0
53316	Palace_of_Versailles	6293	Cairo	2.0
72671	Angela_Merkel	19004	Moscow	2.0
15872	J._R._R._Tolkien	67704	London_School_of_Economics	2.0
27019	South_Korea	25978572	University_of_Cambridge	2.0
1216	Athens	21939	National_Security_Agency	2.0
2503	African_National_Congress	145623	Air_Canada	2.0
47923	Queen_Victoria	52627	Antonio_Banderas	2.0
20979	Mikhail_Gorbachev	9602	Edinburgh	2.0
19379	Mahatma_Gandhi	21255	North_Korea	2.0
1039933	Magnus_V_of_Norway	7473	Chelsea_F.C.	2.0
31750	Ukraine	72895	Phoenix_Suns	1.8
75434	Mauretania	22217	Ohio_State_University	1.8
180968	Colorado_River	395918	Royal_Geographical_Society	1.8
22614	Oscar_Wilde	3970	British_Airways	1.75
62304	Pfizer	19961	Manchester_United_F.C.	1.75
170409	Colin_Firth	32908	Warsaw	1.75
357488	Paris_Saint-Germain_F.C.	2386348	Church_of_Scientology	1.75
22537	Odysseus	21241	Norway	1.75
23033	Portugal	468224	Catskill_Mountains	1.6
5447	Cameroon	753103	Chicago_Police_Department	1.6
20455	Michael_Jordan	93729	World_Boxing_Organization	1.6
25459	Rocky_Mountains	32087	United_States_Army	1.5
5698	Charles_Babbage	46445426	Samsung_Electronics	1.5
10287	Hirohito	3470	Burkina_Faso	1.5
70551	Florida_Panthers	220007	Social_Security_Administration	1.5
18987	Mexico_City	6613	Yangtze	1.5
961213	Shanghai_Art_Museum	468224	Catskill_Mountains	1.5
153295	Daniel_Radcliffe	3354	Berlin	1.5
15641	Joseph_Stalin	49031	River_Thames	1.5
1844	Archimedes	301088	Vatican_Hill	1.5
16743	Karl_Marx	26769	South_America	1.25
5935	The_Church_of_Jesus_Christ_of_Latter-day_Saints	159999	University_of_Tehran	1.25
241636	Cao_Cao	339841	Tom_Brady	1.25
11638	Francis_of_Assisi	25832	Ringo_Starr	1.25
30265	Tom_Clancy	21255	North_Korea	1.25
25473	Richard_Nixon	5042916	Canada	1.25
23815630	FC_Dynamo_Voronezh	3010721	Soviet_Armed_Forces	1.25
301088	Vatican_Hill	450053	Habitat_for_Humanity	1.25
235888	Jon_Stewart	54178	Miller_Brewing_Company	1.2
2047	Alcoholics_Anonymous	2322171	Ukrainian_Premier_League	1.2
36487	Sparta	62304	Pfizer	1.2
27421	Sudan	875053	American_Ballet_Theatre	1.0
158879	George_Carlin	3932850	Spanish_Armed_Forces	1.0
200734	Bell_hooks	62304	Pfizer	1.0
22413	Oliver_Cromwell	18701436	Tumblr	1.0
6613	Yangtze	146269	University_of_Notre_Dame	1.0
12426	Groucho_Marx	10707	Fiji	1.0
9906294	Johann_Sebastian_Bach	30172853	Nicholas_II_of_Russia	1.0
307	Abraham_Lincoln	172185	World_Economic_Forum	1.0
53316	Palace_of_Versailles	22217	Ohio_State_University	1.0
57570	Sachin_Tendulkar	26977	Stanford_University	1.0
26230	Rijksmuseum	18959138	Antarctica	1.0
3932850	Spanish_Armed_Forces	62304	Pfizer	1.0
738	Albania	10363	European_Space_Agency	1.0
16095	Jimi_Hendrix	54178	Miller_Brewing_Company	0.8
16027	J._K._Rowling	14532	Italy	0.8
65174	Gustav_Mahler	1056336	FC_Seoul	0.8
1950	American_Civil_Liberties_Union	70896	United_States_Department_of_Agriculture	0.75
5405	China	62028	CNN	0.75
149127	Ferdinand_VII_of_Spain	43356	Tiger_Woods	0.75
43356	Tiger_Woods	6613	Yangtze	0.75
158889	George_Clooney	964226	Shanghai_Sharks	0.75
4016366	Crimean_Mountains	14984	International_Atomic_Energy_Agency	0.75
60328	Alanis_Morissette	5405	China	0.75
73129	Edmonton_Oilers	309668	Dow_Chemical_Company	0.75
21476519	Ramesses_II	298602	Leicester_City_F.C.	0.75
46989	Grand_Canyon	54178	Miller_Brewing_Company	0.75
151451	Busta_Rhymes	778188	Conagra_Brands	0.6
99598	Qin_Shi_Huang	3455	Barbados	0.6
42640	Sandra_Day_O'Connor	10602335	IIT_Delhi	0.6
30265	Tom_Clancy	737	Afghanistan	0.6
9288	Elvis_Presley	37756	Delhi	0.6
16743	Karl_Marx	23815630	FC_Dynamo_Voronezh	0.6
47923	Queen_Victoria	7515849	Syria	0.6
39699	Frederick_I,_Holy_Roman_Emperor	61999	Danielle_Steel	0.5
14995351	Michael_Jackson	11225	Ferrari	0.5
220007	Social_Security_Administration	512737	German_Army	0.5
44240	Catherine_the_Great	195809	PayPal	0.5
305	Achilles	77958	University_of_North_Carolina_at_Greensboro	0.5
170691	Peru	18564164	Mercedes-Benz	0.5
19763	Martin_Van_Buren	58236	United_States_Department_of_Homeland_Security	0.5
44634	Tennessee_Williams	1019722	Indian_Space_Research_Organisation	0.5
32359	Virgil	1339400	Federal_Highway_Administration	0.5
158984	Harvard_Law_School	403244	Green_Party	0.5
5582215	Child_protective_services	12960	German_Navy	0.5
43715	John_McCain	46989	Grand_Canyon	0.4
16433	Rumi	37527	Alfa_Romeo	0.4
31853	Uzbekistan	964226	Shanghai_Sharks	0.4
34289	Yasser_Arafat	73129	Edmonton_Oilers	0.4
25523	Richard_Feynman	3749721	Paris-Sorbonne_University	0.25
90050	Nefertiti	176767	University_of_Copenhagen	0.25
403244	Green_Party	1464477	Memorial_Sloan_Kettering_Cancer_Center	0.25
64962	Fred_Astaire	171166	Nepal	0.25
17123	Karachi	73129	Edmonton_Oilers	0.25
9428	Ernest_Hemingway	22621	Oceania	0.25
1844	Archimedes	351631	Chicago_Mercantile_Exchange	0.25
21019	Michelangelo	19579	Mississippi_River	0.2
26909	Silvio_Berlusconi	23033	Portugal	0.0
20455	Michael_Jordan	17391	Kosovo	0.0
275519	Matterhorn	2047	Alcoholics_Anonymous	0.0
17782843	Lady_Gaga	7515928	Iraq	0.0
468224	Catskill_Mountains	17349325	United_States_Marine_Corps	0.0
27159	Sherlock_Holmes	3434750	United_States	0.0
61999	Danielle_Steel	14984	International_Atomic_Energy_Agency	0.0
1602349	University_of_the_Punjab	18701436	Tumblr	0.0
8135890	Miley_Cyrus	1392092	Italian_Army	0.0
31750	Ukraine	14984	International_Atomic_Energy_Agency	0.0
32897	William_Shakespeare	11983273	Aishwarya_Rai_Bachchan	0.0
200734	Bell_hooks	5334607	Africa	0.0
22989	Paris	5935	The_Church_of_Jesus_Christ_of_Latter-day_Saints	0.0
7529378	Facebook	7955325	University_of_Toronto	0.0
154099	Kim_Jong-il	581172	BBC_Worldwide	0.0
395918	Royal_Geographical_Society	5582215	Child_protective_services	0.0
19763	Martin_Van_Buren	356167	Stone_Cold_Steve_Austin	0.0
160843	Mayo_Clinic	31956	United_Nations_Security_Council	0.0
