source_pid	source_ptitle	target_pid	target_ptitle	mean_score
63954	Shanghai	147076	Boeing	5.0
852448	Cáo_Cāo	17052	Gautama_Buddha	5.0
2531534	Iran	59880	Tamigi	5.0
15759	Ludwig_van_Beethoven	225447	Rosa_Parks	4.8
50217	Phoenix_Suns	8852686	Conagra_Brands	4.8
2845423	Justin_Bieber	700449	Sofocle	4.75
654412	Monte_Kenya	26689	Università_di_Oxford	4.75
2378921	Russia	840502	American_Ballet_Theatre	4.75
17052	Gautama_Buddha	586367	Colle_Vaticano	4.75
2340360	Italia	1593554	National_Endowment_for_the_Arts	4.6
133480	Cher	710842	Mozambico	4.6
1430723	Himalaya	713477	Inghilterra	4.6
1953032	Taylor_Swift	62275	Lamborghini	4.6
8712	Lenin	2279266	Londra	4.5
1224346	George_W._Bush	2279266	Londra	4.5
576341	Peter_O'Toole	2386942	New_York	4.5
10293	Groenlandia	1866541	McDonald's	4.4
650233	Europa	1456378	Electronic_Frontier_Foundation	4.25
237783	Alexander_Hamilton	650233	Europa	4.25
4578	Winston_Churchill	100937	Alanis_Morissette	4.2
245985	Oliver_Cromwell	643911	Orchestra_Sinfonica_di_Londra	4.2
17052	Gautama_Buddha	2914554	Corea_del_Sud	4.0
107017	Arjuna	64842	Frank_Zappa	4.0
517106	Stone_Cold_Steve_Austin	40902	Figi	3.8
680349	Wiener_Philharmoniker	3917564	BBC_Worldwide	3.75
2492857	World_Boxing_Organization	9043	Agenzia_spaziale_europea	3.75
2699954	Karl_Marx	104064	Manchester_United_Football_Club	3.6
93762	Tony_Blair	40880	Camerun	3.5
2594805	Serbia	1230533	Florida_Panthers	3.4
91955	Esercito_Italiano	2266632	Virgin_Media	3.25
915	Confucio	66089	Concilio_Vaticano_II	3.25
3168732	Football_Club_Seoul	1593554	National_Endowment_for_the_Arts	3.2
80805	Vittoria_del_Regno_Unito	576341	Peter_O'Toole	3.0
103089	Dwayne_Johnson	283555	National_Collegiate_Athletic_Association	3.0
24091	Ronald_Reagan	5424319	Monti_Catskill	3.0
1787356	Air_Canada	715149	Samsung_Electronics	3.0
39226	Ivan_IV_di_Russia	1440725	Università_tecnica_di_Monaco	3.0
1563740	Stati_Uniti_d'America	424590	Hezbollah	3.0
1473956	Mahatma_Gandhi	693718	Nuova_Zelanda	2.8
2699954	Karl_Marx	1336874	Università_Tsinghua	2.8
2914554	Corea_del_Sud	1423454	Etna	2.8
41807	Zagabria	228178	Montagne_Rocciose	2.75
1218754	Edmonton_Oilers	845862	Consiglio_per_i_diritti_umani_delle_Nazioni_Unite	2.75
1239352	Museo_del_Louvre	804	British_Airways	2.75
1387206	Aishwarya_Rai	2461269	Città_del_Vaticano	2.75
297089	Groucho_Marx	4905583	Monti_della_Crimea	2.6
27140	Martin_Lutero	273	America_del_Nord	2.5
1473956	Mahatma_Gandhi	110547	Seul	2.5
64842	Frank_Zappa	806862	India	2.5
852448	Cáo_Cāo	2783617	George_Clooney	2.4
90247	Kim_Jong-il	2531534	Iran	2.25
650233	Europa	300443	Mississippi_(fiume)	2.25
68978	Wyoming	34948	Libano	2.25
37896	Lagos	344902	Eton_College	2.25
300443	Mississippi_(fiume)	363235	Cremlino_di_Mosca	2.25
680349	Wiener_Philharmoniker	2305223	Ferrari	2.2
59325	Città_del_Messico	5424319	Monti_Catskill	2.2
3105546	Julian_Assange	1625285	Afghanistan	2.0
699064	Nigeria	8521335	Miller_Brewing_Company	2.0
50032	Bhutan	1747424	NYMEX	2.0
220365	Leonard_Nimoy	1058047	Castello_di_Himeji	2.0
2355560	Reggia_di_Versailles	2070195	Il_Cairo	2.0
14179	Angela_Merkel	24917	Mosca_(Russia)	2.0
2439	J._R._R._Tolkien	544633	London_School_of_Economics_and_Political_Science	2.0
2914554	Corea_del_Sud	26685	Università_di_Cambridge	2.0
689859	Atene	103858	National_Security_Agency	2.0
95475	Congresso_Nazionale_Africano	1787356	Air_Canada	2.0
80805	Vittoria_del_Regno_Unito	316025	Antonio_Banderas	2.0
55355	Michail_Gorbačëv	54116	Edimburgo	2.0
1473956	Mahatma_Gandhi	40900	Corea_del_Nord	2.0
2916439	Magnus_V_di_Norvegia	2652235	Chelsea_Football_Club	2.0
28818	Ucraina	50217	Phoenix_Suns	1.8
86506	Mauretania	1773107	Università_statale_dell'Ohio	1.8
719450	Colorado_(fiume_Colorado)	1402547	Royal_Geographical_Society	1.8
2796142	Oscar_Wilde	804	British_Airways	1.75
1376434	Pfizer	104064	Manchester_United_Football_Club	1.75
897278	Colin_Firth	27249	Varsavia	1.75
2755773	Ulisse	15459	Norvegia	1.75
2297557	Portogallo	5424319	Monti_Catskill	1.6
40880	Camerun	2880349	Chicago_Police_Department	1.6
40251	Michael_Jordan	2492857	World_Boxing_Organization	1.6
228178	Montagne_Rocciose	285748	United_States_Army	1.5
41732	Charles_Babbage	715149	Samsung_Electronics	1.5
13204	Hirohito	1766645	Burkina_Faso	1.5
59325	Città_del_Messico	76893	Fiume_Azzurro	1.5
795898	Daniel_Radcliffe	808	Berlino	1.5
2406058	Iosif_Stalin	59880	Tamigi	1.5
805548	Archimede	586367	Colle_Vaticano	1.5
2699954	Karl_Marx	1383862	America_meridionale	1.25
49789	Chiesa_di_Gesù_Cristo_dei_santi_degli_ultimi_giorni	322500	Università_di_Teheran	1.25
852448	Cáo_Cāo	273805	Tom_Brady	1.25
900669	Francesco_d'Assisi	841471	Ringo_Starr	1.25
365434	Tom_Clancy	40900	Corea_del_Nord	1.25
21180	Richard_Nixon	2507310	Canada	1.25
835074	Jon_Stewart	8521335	Miller_Brewing_Company	1.2
147427	Alcolisti_Anonimi	1787714	Prem"jer-liha	1.2
4495806	Sparta	1376434	Pfizer	1.2
69819	Sudan	840502	American_Ballet_Theatre	1.0
1653501	George_Carlin	2496653	Fuerzas_Armadas_de_España	1.0
6342237	Bell_hooks	1376434	Pfizer	1.0
245985	Oliver_Cromwell	1957125	Tumblr	1.0
76893	Fiume_Azzurro	1195001	Università_di_Notre_Dame	1.0
297089	Groucho_Marx	40902	Figi	1.0
38897	Johann_Sebastian_Bach	1536968	Nicola_II_di_Russia	1.0
20112	Abraham_Lincoln	2128787	Forum_economico_mondiale	1.0
2355560	Reggia_di_Versailles	1773107	Università_statale_dell'Ohio	1.0
4476343	Sachin_Tendulkar	469284	Università_di_Stanford	1.0
1239628	Rijksmuseum_(Amsterdam)	2869208	Antartide	1.0
2496653	Fuerzas_Armadas_de_España	1376434	Pfizer	1.0
2036941	Albania	9043	Agenzia_spaziale_europea	1.0
1134157	Jimi_Hendrix	8521335	Miller_Brewing_Company	0.8
110511	J._K._Rowling	2340360	Italia	0.8
198758	Gustav_Mahler	3168732	Football_Club_Seoul	0.8
45923	American_Civil_Liberties_Union	1151130	Dipartimento_dell'agricoltura_degli_Stati_Uniti_d'America	0.75
1563766	Cina	287554	CNN	0.75
221594	Ferdinando_VII_di_Spagna	233566	Tiger_Woods	0.75
233566	Tiger_Woods	76893	Fiume_Azzurro	0.75
2783617	George_Clooney	2705078	Shanghai_Sharks	0.75
4905583	Monti_della_Crimea	21007	Agenzia_internazionale_per_l'energia_atomica	0.75
100937	Alanis_Morissette	1563766	Cina	0.75
1218754	Edmonton_Oilers	2105629	Dow_Chemical	0.75
1431625	Ramses_II	710302	Leicester_City_Football_Club	0.75
325135	Grand_Canyon	8521335	Miller_Brewing_Company	0.75
2453323	Busta_Rhymes	8852686	Conagra_Brands	0.6
749657	Qin_Shi_Huang	76054	Barbados	0.6
365434	Tom_Clancy	1625285	Afghanistan	0.6
54746	Elvis_Presley	518639	Delhi	0.6
80805	Vittoria_del_Regno_Unito	25517	Siria	0.6
2588077	Federico_Barbarossa	827067	Danielle_Steel	0.5
2527160	Michael_Jackson	2305223	Ferrari	0.5
37696	Caterina_II_di_Russia	128093	PayPal	0.5
699008	Perù	85552	Mercedes-Benz	0.5
113072	Martin_Van_Buren	2330856	Dipartimento_della_sicurezza_interna_degli_Stati_Uniti_d'America	0.5
2422606	Tennessee_Williams	153486	Indian_Space_Research_Organisation	0.5
658156	John_McCain	325135	Grand_Canyon	0.4
404581	Gialal_al-Din_Rumi	2081069	Alfa_Romeo	0.4
69784	Uzbekistan	2705078	Shanghai_Sharks	0.4
54835	Yasser_Arafat	1218754	Edmonton_Oilers	0.4
3669	Richard_Feynman	487864	Università_di_Parigi-Sorbona	0.25
107016	Nefertiti	2585084	Università_di_Copenaghen	0.25
246521	Fred_Astaire	15653	Nepal	0.25
562473	Karachi	1218754	Edmonton_Oilers	0.25
2234647	Michelangelo_Buonarroti	300443	Mississippi_(fiume)	0.2
2749106	Silvio_Berlusconi	2297557	Portogallo	0.0
40251	Michael_Jordan	1979467	Kosovo	0.0
19889	Cervino	147427	Alcolisti_Anonimi	0.0
1902667	Lady_Gaga	2905701	Iraq	0.0
5424319	Monti_Catskill	286147	United_States_Marine_Corps	0.0
20656	Sherlock_Holmes	1563740	Stati_Uniti_d'America	0.0
827067	Danielle_Steel	21007	Agenzia_internazionale_per_l'energia_atomica	0.0
3049502	Miley_Cyrus	91955	Esercito_Italiano	0.0
28818	Ucraina	21007	Agenzia_internazionale_per_l'energia_atomica	0.0
15408	William_Shakespeare	1387206	Aishwarya_Rai	0.0
6342237	Bell_hooks	2816974	Africa	0.0
3198	Parigi	49789	Chiesa_di_Gesù_Cristo_dei_santi_degli_ultimi_giorni	0.0
2658829	Facebook	349421	Università_di_Toronto	0.0
90247	Kim_Jong-il	3917564	BBC_Worldwide	0.0
113072	Martin_Van_Buren	517106	Stone_Cold_Steve_Austin	0.0
3700682	Mayo_Clinic	63423	Consiglio_di_sicurezza_delle_Nazioni_Unite	0.0
