source_pid	source_ptitle	target_pid	target_ptitle	mean_score
1914793	マイケル・ジャクソン	73299	フェラーリ	5.8333
126526	ムンバイ	1652	IBM	5.6
35585	マハトマ・ガンディー	6361	ニュージーランド	5.6
192622	イヴァン4世	863278	ミュンヘン工科大学	5.5
1481594	ジョージ・カーリン	1715384	スペイン軍	5.5
37612	ジミ・ヘンドリックス	683232	ミラー_(ビール)	5.5
2042785	マグヌス5世_(ノルウェー王)	74759	チェルシーFC	5.5
458977	アフリカ民族会議	144438	エア・カナダ	5.5
294012	シェール	6975	モザンビーク	5.5
3254689	ジェイムズ・パタースン	1698830	カナダ	5.5
41446	ウィンストン・チャーチル	229703	アラニス・モリセット	5.3333
88629	ユーフラテス川	28507	メキシコシティ	5.3333
3507	シャーロック・ホームズ	1698838	アメリカ合衆国	5.25
2707482	ランド・ポール	1943736	キャッツキル山地	5.2
13348	ヒマラヤ山脈	16627	イングランド	5.2
1065157	インド空軍	904982	ニューヨーク・シティ・バレエ団	5.1667
31812	シルヴィオ・ベルルスコーニ	198588	アメリカ合衆国国務省	5.0
6355	ポーランド	1715384	スペイン軍	5.0
28507	メキシコシティ	1943736	キャッツキル山地	5.0
5693	J・K・ローリング	3374	イタリア	5.0
395128	トリニティ・カレッジ_(ダブリン大学)	317205	ロンドン証券取引所	5.0
266464	昭和天皇	28584	ブルキナファソ	5.0
1943736	キャッツキル山地	40662	アメリカ海兵隊	5.0
10743	グスタフ・マーラー	266423	FCソウル	4.8333
283773	クィーン・ラティファ	1230549	Tumblr	4.8333
96632	世界ボクシング機構	7270	欧州宇宙機関	4.8333
1518522	上海美術館	1943736	キャッツキル山地	4.8333
27923	ヴェスヴィオ	13164	上海市	4.75
5013	ロナルド・レーガン	1943736	キャッツキル山地	4.6667
192622	イヴァン4世	1481594	ジョージ・カーリン	4.6
1473659	マウレタニア	136401	セントルイス・カージナルス	4.5
1613914	テイラー・スウィフト	44122	ランボルギーニ	4.4
102	イラン	171081	テムズ川	4.3333
109	ロシア	947576	アメリカン・バレエ・シアター	4.25
6975	モザンビーク	196144	モスクワ大学	4.25
1227081	メイヨー・クリニック	1750	マクドナルド	4.2
255677	ソウル特別市	59554	ルーヴル美術館	4.1818
109474	カイロ	237415	シルク・ドゥ・ソレイユ	4.1667
131060	リチャード・P・ファインマン	719792	テヘラン大学	4.1667
1119369	オーストラリア	69950	ヴェルサイユ宮殿	4.1667
136488	ゲイリー・オールドマン	1164718	ジャラール・ウッディーン・ルーミー	4.0
1698838	アメリカ合衆国	120135	紫禁城	4.0
15509	カール・マルクス	46690	姫路城	4.0
1225349	マーティン・ヴァン・ビューレン	370438	ストーン・コールド・スティーブ・オースチン	4.0
59554	ルーヴル美術館	68229	ライプツィヒ大学	4.0
30336	マイケル・ジョーダン	65968	コソボ	4.0
753545	ジョン・スチュワート_(コメディアン)	683232	ミラー_(ビール)	3.8333
262	エルヴィス・プレスリー	252544	デリー	3.8
33166	CNN	30045	国際原子力機関	3.8
126235	ダニエル・ラドクリフ	1974854	ベルリン	3.8
772982	アメリカ心臓協会	870743	Google	3.75
125810	ブラム・ストーカー	31	パリ	3.75
1046959	スティーヴン・コルベア	1142912	アメリカ合衆国環境保護庁	3.6667
5116	ナイジェリア	683232	ミラー_(ビール)	3.6
2872	ペルー	1852275	メルセデス・ベンツ	3.5
32	ヨーロッパ	25002	ミシシッピ川	3.5
12443	ビル・ゲイツ	588147	ダウ・ケミカル	3.5
986542	Facebook	72179	トロント大学	3.5
720640	レナード・ニモイ	46690	姫路城	3.5
1698863	グリーンランド	1750	マクドナルド	3.4
10584	ルートヴィヒ・ヴァン・ベートーヴェン	430133	ブガッティ	3.4
434972	ヒズボラ	292532	ハンブルク大学	3.4
7996	アテネ	7244	アメリカ国家安全保障局	3.3333
77976	ケニア山	15520	オックスフォード大学	3.3333
247379	コリン・ファース	18529	ワルシャワ	3.3333
1164718	ジャラール・ウッディーン・ルーミー	64592	アルファロメオ	3.25
177229	フェニックス・サンズ	3614168	コーンアグラ・ブランズ	3.25
29422	ザグレブ	96245	ロッキー山脈	3.25
38579	バハマ	430133	ブガッティ	3.0
31325	エリザベス2世	3864260	ホワイトハウス記者協会	3.0
1939628	ジャスティン・ビーバー	18146	ソポクレス	3.0
39630	テネシー・ウィリアムズ	973292	インド宇宙研究機関	3.0
18545	曹操	2375013	ジョージ・クルーニー	3.0
35630	ミハイル・ゴルバチョフ	3725	エディンバラ	3.0
171081	テムズ川	166087	カーネギーメロン大学	3.0
8747	ナポレオン・ボナパルト	29744	ドミニカ共和国	2.8333
35585	マハトマ・ガンディー	907180	朝鮮民主主義人民共和国	2.8333
34174	タイガー・ウッズ	32099	長江	2.8
1954694	エイブラハム・リンカーン	345818	世界経済フォーラム	2.75
47504	ヴィクトリア_(イギリス女王)	168438	アントニオ・バンデラス	2.6667
273307	フランク・ザッパ	2009	インド	2.6667
714487	ベル・フックス	110493	ファイザー	2.6667
29088	アンゲラ・メルケル	3725	エディンバラ	2.5
393623	エカチェリーナ2世_(ロシア皇帝)	437089	PayPal	2.5
229703	アラニス・モリセット	1903	中華人民共和国	2.5
34653	ヘンリー8世_(イングランド王)	1229951	オーストラリア空軍	2.4
13164	上海市	34172	ボーイング	2.3333
2042785	マグヌス5世_(ノルウェー王)	100739	リンゴ・スター	2.25
1141404	ケビン・デュラント	252994	シャーリーズ・セロン	2.25
13204	ウズベキスタン	833056	上海嗶哩嗶哩籃球倶楽部	2.2
591616	イタリア陸軍	2560761	ヴァージン・メディア	2.1667
40662	アメリカ海兵隊	680718	アルコア	2.1667
1094341	ビル・クリントン	28507	メキシコシティ	2.1667
109588	ネフェルティティ	531430	コペンハーゲン大学	2.0
15509	カール・マルクス	8667	南アメリカ	2.0
28892	ハンブルク	72179	トロント大学	2.0
774362	東京都	208880	コロラド川	2.0
3378	ローマ	1852275	メルセデス・ベンツ	2.0
32	ヨーロッパ	446551	電子フロンティア財団	2.0
1785469	イェール・ロー・スクール	266423	FCソウル	2.0
274972	エドモントン・オイラーズ	481389	国際連合人権理事会	1.8333
6963	カメルーン	1380526	シカゴ市警察	1.8
1093	ノーム・チョムスキー	680718	アルコア	1.75
21709	マッターホルン	608913	アルコホーリクス・アノニマス	1.6667
8185	アルキメデス	600376	シカゴ・マーカンタイル取引所	1.6667
351166	ラゴス	111513	イートン・カレッジ	1.6667
135003	オリバー・クロムウェル	1230549	Tumblr	1.6667
498439	アイシュワリヤー・ラーイ	59239	シアトル・マリナーズ	1.5
1248777	ダニエル・スティール	25150	リトアニア	1.5
47504	ヴィクトリア_(イギリス女王)	9116	シリア	1.5
126235	ダニエル・ラドクリフ	399729	ニュート・ギングリッチ	1.5
1996	マイルス・デイヴィス	25002	ミシシッピ川	1.4
15509	カール・マルクス	31139	マンチェスター・ユナイテッドFC	1.4
109298	ジョン・フォーブズ・ケリー	4617	ジョージ・ハリスン	1.4
74253	トム・クランシー	907180	朝鮮民主主義人民共和国	1.2
3250710	児童保護サービス	2253879	ドイツ海軍_(ドイツ連邦軍)	1.1667
4763	チャールズ・バベッジ	830745	サムスン電子	1.1667
226403	カラチ	274972	エドモントン・オイラーズ	1.0
608913	アルコホーリクス・アノニマス	645682	ウクライナ・プレミアリーグ	0.8333
174295	コロンバス_(オハイオ州)	16751	ウェールズ	0.8333
274972	エドモントン・オイラーズ	588147	ダウ・ケミカル	0.8
74253	トム・クランシー	4512	アフガニスタン	0.8
69950	ヴェルサイユ宮殿	1969138	オハイオ州立大学	0.8
8579	スパルタ	110493	ファイザー	0.8
19852	ロサンゼルス	428530	珠江	0.8
523021	フェルナンド7世_(スペイン王)	34174	タイガー・ウッズ	0.75
68198	アーネスト・ヘミングウェイ	9547	オセアニア	0.75
10584	ルートヴィヒ・ヴァン・ベートーヴェン	3374	イタリア	0.75
6974	スーダン	947576	アメリカン・バレエ・シアター	0.75
1441275	末日聖徒イエス・キリスト教会	719792	テヘラン大学	0.6667
2817197	レディー・ガガ	101	イラク	0.6667
264147	トム・ブレイディ	120135	紫禁城	0.6667
21403	ミケランジェロ・ブオナローティ	25002	ミシシッピ川	0.6
1970	黒澤明	395353	ロサンゼルス・ギャラクシー	0.6
25153	モルドバ	347777	インディアナポリス・コルツ	0.5
18545	曹操	264147	トム・ブレイディ	0.5
276162	フロリダ・パンサーズ	1787263	社会保障局_(アメリカ合衆国)	0.4
1115733	マイリー・サイラス	591616	イタリア陸軍	0.4
1954694	エイブラハム・リンカーン	339792	アジア	0.3333
51217	セルビア	276162	フロリダ・パンサーズ	0.3333
349591	ニコライ・リムスキー＝コルサコフ	1787263	社会保障局_(アメリカ合衆国)	0.3333
498439	アイシュワリヤー・ラーイ	3389	バチカン	0.25
1845335	ユナイテッド・エアウェイズ	458977	アフリカ民族会議	0.25
1303852	グルーチョ・マルクス	9060	フィジー	0.25
1115641	ブルーリッジ山脈	74759	チェルシーFC	0.25
88651	ティグリス川	1884551	アメリカ合衆国農務省	0.25
8435	ウクライナ	177229	フェニックス・サンズ	0.2
27923	ヴェスヴィオ	907180	朝鮮民主主義人民共和国	0.2
2375013	ジョージ・クルーニー	833056	上海嗶哩嗶哩籃球倶楽部	0.2
1870099	ラムセス2世	451136	レスター・シティFC	0.1667
35634	ヤーセル・アラファート	274972	エドモントン・オイラーズ	0.0
1281195	サーグッド・マーシャル	326726	リオネル・メッシ	0.0
382006	大韓民国	46432	ケンブリッジ大学	0.0
980763	バスタ・ライムス	3614168	コーンアグラ・ブランズ	0.0
96632	世界ボクシング機構	1229951	オーストラリア空軍	0.0
343890	フレッド・アステア	6340	ネパール	0.0
1715384	スペイン軍	110493	ファイザー	0.0
326726	リオネル・メッシ	8853	アルバニア	0.0
