source_pid	source_ptitle	target_pid	target_ptitle	mean_score
445564	Air_Canada	614679	Samsung_Electronics	3.0
110440	Iwan_IV_Groźny	425674	Uniwersytet_Techniczny_w_Monachium	3.0
5603	Stany_Zjednoczone	16287	Hezbollah	3.0
2729176	Mahatma_Gandhi	10844	Nowa_Zelandia	2.8
8887	Karl_Marx	3330773	Uniwersytet_Tsinghua	2.8
21329	Korea_Południowa	632372	Etna	2.8
7123	Zagrzeb	42961	Góry_Skaliste	2.75
703892	Edmonton_Oilers	1175560	Rada_Praw_Człowieka_ONZ	2.75
67975	Luwr	59556	British_Airways	2.75
334866	Aishwarya_Rai	6651	Watykan	2.75
193042	Groucho_Marx	852822	Góry_Krymskie	2.6
1807626	Marcin_Luter	100	Ameryka_Północna	2.5
2729176	Mahatma_Gandhi	9578	Seul	2.5
42441	Frank_Zappa	10796	Indie	2.5
1524656	Cao_Cao	121810	George_Clooney	2.4
121810	George_Clooney	46161	Habitat_for_Humanity	2.3333
58590	Kim_Dzong_Il	17496	Iran	2.25
44854	Europa	70340	Missisipi_(rzeka)	2.25
6764	Wyoming	9486	Liban	2.25
57470	Lagos	467883	Eton_College	2.25
70340	Missisipi_(rzeka)	663262	Kreml_moskiewski	2.25
540214	Filharmonicy_Wiedeńscy	31732	Ferrari	2.2
9575	Meksyk_(miasto)	4657407	Catskill_(góry)	2.2
2056853	Julian_Assange	44827	Afganistan	2.0
42763	Nigeria	928534	Miller_Brewing_Company	2.0
547491	Leonard_Nimoy	405603	Zamek_Himeji	2.0
186028	Pałac_wersalski	9360	Kair	2.0
101999	Angela_Merkel	3875	Moskwa	2.0
2552	J.R.R._Tolkien	96051	London_School_of_Economics	2.0
21329	Korea_Południowa	50898	University_of_Cambridge	2.0
424	Ateny	55544	National_Security_Agency	2.0
71130	Afrykański_Kongres_Narodowy	445564	Air_Canada	2.0
40340	Wiktoria_Hanowerska	246086	Antonio_Banderas	2.0
22284	Michaił_Gorbaczow	34135	Edynburg	2.0
2729176	Mahatma_Gandhi	15434	Korea_Północna	2.0
970007	Magnus_V	549393	Chelsea_F.C.	2.0
6423	Ukraina	337621	Phoenix_Suns	1.8
651010	Mauretania_(prowincja_rzymska)	2004118	Uniwersytet_Stanu_Ohio	1.8
275925	Kolorado_(rzeka)	826362	Królewskie_Towarzystwo_Geograficzne	1.8
4222	Oscar_Wilde	59556	British_Airways	1.75
969957	Pfizer	73027	Manchester_United_F.C.	1.75
345350	Colin_Firth	6605	Warszawa	1.75
11138	Odyseusz	4028	Norwegia	1.75
4555	Portugalia	4657407	Catskill_(góry)	1.6
129346	Michael_Jordan	284432	World_Boxing_Organization	1.6
42961	Góry_Skaliste	89328	United_States_Army	1.5
44628	Charles_Babbage	614679	Samsung_Electronics	1.5
63027	Hirohito	51638	Burkina_Faso	1.5
9575	Meksyk_(miasto)	40507	Jangcy	1.5
117695	Daniel_Radcliffe	551	Berlin	1.5
2620	Józef_Stalin	11187	Tamiza	1.5
87	Archimedes	383481	Wzgórze_Watykańskie	1.5
8887	Karl_Marx	108	Ameryka_Południowa	1.25
23668	Kościół_Jezusa_Chrystusa_Świętych_w_Dniach_Ostatnich	3378667	Uniwersytet_Teherański	1.25
1524656	Cao_Cao	2554086	Tom_Brady_(futbolista)	1.25
33153	Franciszek_z_Asyżu	33965	Ringo_Starr	1.25
141334	Tom_Clancy	15434	Korea_Północna	1.25
53389	Richard_Nixon	2930	Kanada	1.25
383481	Wzgórze_Watykańskie	46161	Habitat_for_Humanity	1.25
448523	Jon_Stewart	928534	Miller_Brewing_Company	1.2
16681	Anonimowi_Alkoholicy	206299	Premier-liha	1.2
4372822	Sparta_(polis)	969957	Pfizer	1.2
1034054	George_Carlin	470660	Siły_Zbrojne_Hiszpanii	1.0
1612346	Bell_hooks	969957	Pfizer	1.0
40227	Oliver_Cromwell	2219097	Tumblr	1.0
40507	Jangcy	805291	Uniwersytet_Notre_Dame	1.0
193042	Groucho_Marx	67584	Fidżi	1.0
2703	Johann_Sebastian_Bach	27016	Mikołaj_II_Romanow	1.0
14088	Abraham_Lincoln	33411	Światowe_Forum_Ekonomiczne	1.0
186028	Pałac_wersalski	2004118	Uniwersytet_Stanu_Ohio	1.0
1497284	Sachin_Tendulkar	91305	Uniwersytet_Stanforda	1.0
530848	Rijksmuseum	10968	Antarktyda	1.0
470660	Siły_Zbrojne_Hiszpanii	969957	Pfizer	1.0
59	Albania	43499	Europejska_Agencja_Kosmiczna	1.0
25196	Jimi_Hendrix	928534	Miller_Brewing_Company	0.8
8463	J.K._Rowling	44915	Włochy	0.8
20559	Gustav_Mahler	544346	FC_Seoul	0.8
2500165	American_Civil_Liberties_Union	1614678	Departament_Rolnictwa_Stanów_Zjednoczonych	0.75
864	Chińska_Republika_Ludowa	99167	CNN	0.75
314774	Ferdynand_VII	184186	Tiger_Woods	0.75
184186	Tiger_Woods	40507	Jangcy	0.75
852822	Góry_Krymskie	268711	Międzynarodowa_Agencja_Energii_Atomowej	0.75
67994	Alanis_Morissette	864	Chińska_Republika_Ludowa	0.75
703892	Edmonton_Oilers	3942044	Dow_Chemical_Company	0.75
54709	Ramzes_II	484287	Leicester_City_F.C.	0.75
132793	Wielki_Kanion_Kolorado	928534	Miller_Brewing_Company	0.75
162572	Busta_Rhymes	5020845	Conagra_Brands	0.6
111280	Qin_Shi_Huang	44038	Barbados	0.6
141334	Tom_Clancy	44827	Afganistan	0.6
22936	Elvis_Presley	57785	Delhi	0.6
8887	Karl_Marx	1653405	Dinamo_Woroneż	0.6
40340	Wiktoria_Hanowerska	10843	Syria	0.6
139166	Fryderyk_I_Barbarossa	131479	Danielle_Steel	0.5
766658	Michael_Jackson	31732	Ferrari	0.5
17845	Katarzyna_II_Wielka	151435	PayPal	0.5
4554	Peru	35989	Mercedes-Benz	0.5
12216	Martin_Van_Buren	84276	Departament_Bezpieczeństwa_Krajowego_Stanów_Zjednoczonych	0.5
416531	Tennessee_Williams	1568502	Indyjska_Organizacja_Badań_Kosmicznych	0.5
4294775	Harvard_Law_School	39488	Partia_Zielonych	0.5
166789	John_McCain	132793	Wielki_Kanion_Kolorado	0.4
200708	Rumi	32242	Alfa_Romeo	0.4
45052	Jasir_Arafat	703892	Edmonton_Oilers	0.4
5245	Richard_Feynman	1262437	Université_Paris_Sorbonne	0.25
25469	Nefertiti	735161	Uniwersytet_Kopenhaski	0.25
67759	Fred_Astaire	35234	Nepal	0.25
115708	Karaczi	703892	Edmonton_Oilers	0.25
1396	Ernest_Hemingway	150051	Australia_i_Oceania	0.25
87	Archimedes	1093875	Chicago_Mercantile_Exchange	0.25
46535	Michał_Anioł	70340	Missisipi_(rzeka)	0.2
45826	Silvio_Berlusconi	4555	Portugalia	0.0
129346	Michael_Jordan	117980	Kosowo	0.0
196533	Matterhorn	16681	Anonimowi_Alkoholicy	0.0
1430998	Lady_Gaga	12237	Irak	0.0
4657407	Catskill_(góry)	77299	United_States_Marine_Corps	0.0
68522	Sherlock_Holmes	5603	Stany_Zjednoczone	0.0
131479	Danielle_Steel	268711	Międzynarodowa_Agencja_Energii_Atomowej	0.0
4675325	University_of_the_Punjab	2219097	Tumblr	0.0
6423	Ukraina	268711	Międzynarodowa_Agencja_Energii_Atomowej	0.0
18737	William_Shakespeare	334866	Aishwarya_Rai	0.0
1612346	Bell_hooks	44828	Afryka	0.0
1807644	Paryż	23668	Kościół_Jezusa_Chrystusa_Świętych_w_Dniach_Ostatnich	0.0
722829	Facebook	84176	University_of_Toronto	0.0
58590	Kim_Dzong_Il	1266202	BBC_Worldwide	0.0
12216	Martin_Van_Buren	1647006	Stone_Cold_Steve_Austin	0.0
4283266	Mayo_Clinic	35653	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	0.0
