source_pid	source_ptitle	target_pid	target_ptitle	mean_score
26909	Silvio_Berlusconi	26769	South_America	7.2
241636	Cao_Cao	17867	London	7.0
6613	Yangtze	146269	University_of_Notre_Dame	7.0
4016366	Crimean_Mountains	14984	International_Atomic_Energy_Agency	7.0
39699	Frederick_I,_Holy_Roman_Emperor	61999	Danielle_Steel	7.0
3414021	George_W._Bush	17867	London	6.8333
148401	Vienna_Philharmonic	11225	Ferrari	6.8333
27308	Sierra_Leone	39569	University_of_Glasgow	6.8
356167	Stone_Cold_Steve_Austin	165813	Manchester_City_F.C.	6.6667
99598	Qin_Shi_Huang	3455	Barbados	6.5
19579	Mississippi_River	381075	Moscow_Kremlin	6.5
1339400	Federal_Highway_Administration	2480627	McDonald's	6.5
62304	Pfizer	19961	Manchester_United_F.C.	6.3333
22614	Oscar_Wilde	3970	British_Airways	6.3333
17914	Ludwig_van_Beethoven	26458	Rosa_Parks	6.25
20455	Michael_Jordan	93729	World_Boxing_Organization	6.2
395918	Royal_Geographical_Society	5582215	Child_protective_services	6.0
27019	South_Korea	169351	Mount_Etna	6.0
55866	Vienna	18271	Lamborghini	5.8333
14995351	Michael_Jackson	11225	Ferrari	5.8333
19189	Mumbai	40379651	IBM	5.6
19379	Mahatma_Gandhi	4913064	New_Zealand	5.6
70718	Ivan_the_Terrible	349679	Technical_University_of_Munich	5.5
158879	George_Carlin	3932850	Spanish_Armed_Forces	5.5
16095	Jimi_Hendrix	54178	Miller_Brewing_Company	5.5
1039933	Magnus_V_of_Norway	7473	Chelsea_F.C.	5.5
2503	African_National_Congress	145623	Air_Canada	5.5
80696	Cher	19301	Mozambique	5.5
1022756	James_Patterson	5042916	Canada	5.5
33265	Winston_Churchill	60328	Alanis_Morissette	5.3333
10221	Euphrates	18987	Mexico_City	5.3333
27159	Sherlock_Holmes	3434750	United_States	5.25
11914121	Rand_Paul	468224	Catskill_Mountains	5.2
37966	Himalayas	9316	England	5.2
403355	Indian_Air_Force	440878	New_York_City_Ballet	5.1667
26909	Silvio_Berlusconi	31975	United_States_Department_of_State	5.0
41601584	Hammurabi_I	7977772	Dilma_Rousseff	5.0
22936	Poland	3932850	Spanish_Armed_Forces	5.0
18987	Mexico_City	468224	Catskill_Mountains	5.0
16027	J._K._Rowling	14532	Italy	5.0
142298	Trinity_College_Dublin	197867	London_Stock_Exchange	5.0
10287	Hirohito	3470	Burkina_Faso	5.0
468224	Catskill_Mountains	17349325	United_States_Marine_Corps	5.0
65174	Gustav_Mahler	1056336	FC_Seoul	4.8333
148784	Queen_Latifah	18701436	Tumblr	4.8333
93729	World_Boxing_Organization	10363	European_Space_Agency	4.8333
16743	Karl_Marx	23815630	FC_Dynamo_Voronezh	4.8333
403244	Green_Party	1464477	Memorial_Sloan_Kettering_Cancer_Center	4.8333
961213	Shanghai_Art_Museum	468224	Catskill_Mountains	4.8333
46817	Mount_Vesuvius	27643	Shanghai	4.75
25433	Ronald_Reagan	468224	Catskill_Mountains	4.6667
70718	Ivan_the_Terrible	158879	George_Carlin	4.6
75434	Mauretania	23408844	St._Louis_Cardinals	4.5
5422144	Taylor_Swift	18271	Lamborghini	4.4
14653	Iran	49031	River_Thames	4.3333
25391	Russia	875053	American_Ballet_Theatre	4.25
19301	Mozambique	374544	Moscow_State_University	4.25
160843	Mayo_Clinic	2480627	McDonald's	4.2
19159283	Seoul	17546	Louvre	4.1818
6293	Cairo	284379	Cirque_du_Soleil	4.1667
25523	Richard_Feynman	159999	University_of_Tehran	4.1667
4689264	Australia	53316	Palace_of_Versailles	4.1667
213163	Gary_Oldman	16433	Rumi	4.0
17675	Lithuania	190903	Royal_New_Zealand_Air_Force	4.0
3434750	United_States	69123	Forbidden_City	4.0
534366	Barack_Obama	24363836	Bric	4.0
16743	Karl_Marx	180542	Himeji_Castle	4.0
19763	Martin_Van_Buren	356167	Stone_Cold_Steve_Austin	4.0
17546	Louvre	340454	Leipzig_University	4.0
20455	Michael_Jordan	17391	Kosovo	4.0
235888	Jon_Stewart	54178	Miller_Brewing_Company	3.8333
450053	Habitat_for_Humanity	256913	Qualcomm	3.8333
9288	Elvis_Presley	37756	Delhi	3.8
62028	CNN	14984	International_Atomic_Energy_Agency	3.8
153295	Daniel_Radcliffe	3354	Berlin	3.8
581673	American_Heart_Association	1092923	Google	3.75
3992	Bram_Stoker	22989	Paris	3.75
335195	Stephen_Colbert	58666	United_States_Environmental_Protection_Agency	3.6667
21383	Nigeria	54178	Miller_Brewing_Company	3.6
170691	Peru	18564164	Mercedes-Benz	3.5
9239	Europe	19579	Mississippi_River	3.5
3747	Bill_Gates	309668	Dow_Chemical_Company	3.5
7529378	Facebook	7955325	University_of_Toronto	3.5
53569	Leonard_Nimoy	180542	Himeji_Castle	3.5
12118	Greenland	2480627	McDonald's	3.4
25677653	Indonesia_Museum	36487	Sparta	3.4
17914	Ludwig_van_Beethoven	4497	Bugatti	3.4
13919	Hezbollah	1753136	University_of_Hamburg	3.4
1216	Athens	21939	National_Security_Agency	3.3333
365927	Mount_Kenya	31797	University_of_Oxford	3.3333
170409	Colin_Firth	32908	Warsaw	3.3333
16433	Rumi	37527	Alfa_Romeo	3.25
72895	Phoenix_Suns	778188	Conagra_Brands	3.25
55906	Zagreb	25459	Rocky_Mountains	3.25
3451	The_Bahamas	4497	Bugatti	3.0
12153654	Elizabeth_II	4790115	White_House_Correspondents'_Association	3.0
23680998	Justin_Bieber	26984	Sophocles	3.0
44634	Tennessee_Williams	1019722	Indian_Space_Research_Organisation	3.0
241636	Cao_Cao	158889	George_Clooney	3.0
20979	Mikhail_Gorbachev	9602	Edinburgh	3.0
49031	River_Thames	48093	Carnegie_Mellon_University	3.0
69880	Napoleon	8060	Dominican_Republic	2.8333
19379	Mahatma_Gandhi	21255	North_Korea	2.8333
43356	Tiger_Woods	6613	Yangtze	2.8
307	Abraham_Lincoln	172185	World_Economic_Forum	2.75
47923	Queen_Victoria	52627	Antonio_Banderas	2.6667
10672	Frank_Zappa	14533	India	2.6667
200734	Bell_hooks	62304	Pfizer	2.6667
72671	Angela_Merkel	9602	Edinburgh	2.5
44240	Catherine_the_Great	195809	PayPal	2.5
60328	Alanis_Morissette	5405	China	2.5
14187	Henry_VIII	26328	Royal_Australian_Air_Force	2.4
20979	Mikhail_Gorbachev	18173	List_of_libertarian_political_parties	2.4
27643	Shanghai	18933266	Boeing	2.3333
1039933	Magnus_V_of_Norway	25832	Ringo_Starr	2.25
6933101	Kevin_Durant	5132	Charlize_Theron	2.25
31853	Uzbekistan	964226	Shanghai_Sharks	2.2
1392092	Italian_Army	3329087	Virgin_Media	2.1667
17349325	United_States_Marine_Corps	479944	Alcoa	2.1667
3356	Bill_Clinton	18987	Mexico_City	2.1667
90050	Nefertiti	176767	University_of_Copenhagen	2.0
16743	Karl_Marx	26769	South_America	2.0
13467	Hamburg	7955325	University_of_Toronto	2.0
30057	Tokyo	180968	Colorado_River	2.0
25458	Rome	18564164	Mercedes-Benz	2.0
9239	Europe	18949836	Electronic_Frontier_Foundation	2.0
456406	Yale_Law_School	1056336	FC_Seoul	2.0
73129	Edmonton_Oilers	635790	United_Nations_Human_Rights_Council	1.8333
5447	Cameroon	753103	Chicago_Police_Department	1.8
21566	Noam_Chomsky	479944	Alcoa	1.75
275519	Matterhorn	2047	Alcoholics_Anonymous	1.6667
1844	Archimedes	351631	Chicago_Mercantile_Exchange	1.6667
85232	Lagos	53228	Eton_College	1.6667
22413	Oliver_Cromwell	18701436	Tumblr	1.6667
11983273	Aishwarya_Rai_Bachchan	27660	Seattle_Mariners	1.5
61999	Danielle_Steel	17675	Lithuania	1.5
47923	Queen_Victoria	7515849	Syria	1.5
32359	Virgil	1339400	Federal_Highway_Administration	1.5
153295	Daniel_Radcliffe	179187	Newt_Gingrich	1.5
20405	Miles_Davis	19579	Mississippi_River	1.4
16743	Karl_Marx	19961	Manchester_United_F.C.	1.4
5122699	John_Kerry	12731	George_Harrison	1.4
42640	Sandra_Day_O'Connor	10602335	IIT_Delhi	1.3333
30265	Tom_Clancy	21255	North_Korea	1.2
5582215	Child_protective_services	12960	German_Navy	1.1667
5698	Charles_Babbage	46445426	Samsung_Electronics	1.1667
17123	Karachi	73129	Edmonton_Oilers	1.0
2047	Alcoholics_Anonymous	2322171	Ukrainian_Premier_League	0.8333
5950	Columbus,_Ohio	69894	Wales	0.8333
5042481	Cuba	34820805	Yandang_Mountains	0.8333
73129	Edmonton_Oilers	309668	Dow_Chemical_Company	0.8
30265	Tom_Clancy	737	Afghanistan	0.8
53316	Palace_of_Versailles	22217	Ohio_State_University	0.8
36487	Sparta	62304	Pfizer	0.8
18110	Los_Angeles	325953	Pearl_River_(China)	0.8
149127	Ferdinand_VII_of_Spain	43356	Tiger_Woods	0.75
9428	Ernest_Hemingway	22621	Oceania	0.75
17914	Ludwig_van_Beethoven	14532	Italy	0.75
27421	Sudan	875053	American_Ballet_Theatre	0.75
5935	The_Church_of_Jesus_Christ_of_Latter-day_Saints	159999	University_of_Tehran	0.6667
17782843	Lady_Gaga	7515928	Iraq	0.6667
339841	Tom_Brady	69123	Forbidden_City	0.6667
21019	Michelangelo	19579	Mississippi_River	0.6
872	Akira_Kurosawa	241880	LA_Galaxy	0.6
305	Achilles	77958	University_of_North_Carolina_at_Greensboro	0.6
19260	Moldova	15049	Indianapolis_Colts	0.5
241636	Cao_Cao	339841	Tom_Brady	0.5
70551	Florida_Panthers	220007	Social_Security_Administration	0.4
8135890	Miley_Cyrus	1392092	Italian_Army	0.4
357488	Paris_Saint-Germain_F.C.	2386348	Church_of_Scientology	0.4
307	Abraham_Lincoln	689	Asia	0.3333
29265	Serbia	70551	Florida_Panthers	0.3333
75847	Nikolai_Rimsky-Korsakov	220007	Social_Security_Administration	0.3333
11983273	Aishwarya_Rai_Bachchan	32408	Vatican_City	0.25
11529564	United_Airways	2503	African_National_Congress	0.25
12426	Groucho_Marx	10707	Fiji	0.25
169351	Mount_Etna	223373	National_Labor_Relations_Board	0.25
462535	Blue_Ridge_Mountains	7473	Chelsea_F.C.	0.25
31259	Tigris	70896	United_States_Department_of_Agriculture	0.25
31750	Ukraine	72895	Phoenix_Suns	0.2
46817	Mount_Vesuvius	21255	North_Korea	0.2
158889	George_Clooney	964226	Shanghai_Sharks	0.2
21476519	Ramesses_II	298602	Leicester_City_F.C.	0.1667
34289	Yasser_Arafat	73129	Edmonton_Oilers	0.0
57445	Thurgood_Marshall	2150841	Lionel_Messi	0.0
27019	South_Korea	25978572	University_of_Cambridge	0.0
151451	Busta_Rhymes	778188	Conagra_Brands	0.0
3470	Burkina_Faso	377295	AmeriCorps	0.0
93729	World_Boxing_Organization	26328	Royal_Australian_Air_Force	0.0
64962	Fred_Astaire	171166	Nepal	0.0
3932850	Spanish_Armed_Forces	62304	Pfizer	0.0
2150841	Lionel_Messi	738	Albania	0.0
