source_pid	source_ptitle	target_pid	target_ptitle	mean_score
21592	یانگ‌تسه	150573	دانشگاه_نوتردام	7.0
4319482	کوه‌های_کریمه	26268	آژانس_بین‌المللی_انرژی_اتمی	7.0
453617	فریدریش_بارباروسا	413744	دانیل_استیل	7.0
12324	جرج_دابلیو._بوش	6798	لندن	6.8333
4534912	ارکستر_فیلارمونیک_وین	200945	فراری	6.8333
7338	سیرالئون	414099	دانشگاه_گلاسگو	6.8
387602	استیو_آستین	307931	باشگاه_فوتبال_منچستر_سیتی	6.6667
146402	چین_شی_هوانگ	7345	باربادوس	6.5
142334	رود_می‌سی‌سی‌پی	48659	کرملین_مسکو	6.5
4282969	مدیریت_بزرگراه‌های_فدرال	230196	مک‌دونالد	6.5
362669	فایزر	155489	باشگاه_فوتبال_منچستر_یونایتد	6.3333
181301	اسکار_وایلد	54029	بریتیش_ایرویز	6.3333
1066747	لودویگ_فان_بتهوون	446569	رزا_پارکس	6.25
14021	مایکل_جردن	4308157	سازمان_جهانی_بوکس	6.2
7312	کره_جنوبی	36142	اتنا	6.0
6867	وین	281355	لامبورگینی	5.8333
12990	مایکل_جکسون	200945	فراری	5.8333
8053	بمبئی	13048	آی‌بی‌ام	5.6
24356	مهاتما_گاندی	7353	نیوزیلند	5.6
3500434	ایوان_چهارم	886441	دانشگاه_فنی_مونیخ	5.5
632486	جرج_کارلین	651012	نیروهای_نظامی_اسپانیا	5.5
2622719	ماگنوس_پنجم_نروژ	64162	باشگاه_فوتبال_چلسی	5.5
325258	کنگره_ملی_آفریقا	421402	ایر_کانادا	5.5
25887	شر_(خواننده)	7284	موزامبیک	5.5
2499537	جیمز_پترسون	1283	کانادا	5.5
27404	وینستون_چرچیل	49348	آلانیس_موریست	5.3333
4557	فرات	17028	مکزیکو_سیتی	5.3333
31953	شرلوک_هولمز	3103	ایالات_متحده_آمریکا	5.25
33413	هیمالیا	7926	انگلستان	5.2
27707	سیلویو_برلوسکونی	150134	وزارت_امور_خارجه_ایالات_متحده_آمریکا	5.0
7187	لهستان	651012	نیروهای_نظامی_اسپانیا	5.0
7065	جی.کی._رولینگ	2209	ایتالیا	5.0
919492	کالج_ترینیتی	252366	بورس_لندن	5.0
351039	هیروهیتو	7141	بورکینافاسو	5.0
131911	گوستاو_مالر	635653	باشگاه_فوتبال_سئول	4.8333
409729	کویین_لطیفه	940301	تامبلر	4.8333
4308157	سازمان_جهانی_بوکس	212973	آژانس_فضایی_اروپا	4.8333
3250868	حزب_سبز	227551	مرکز_سرطان_مموریال_اسلون–کترینگ	4.8333
294927	وزوو	8011	شانگهای	4.75
3500434	ایوان_چهارم	632486	جرج_کارلین	4.6
303268	تیلور_سوئیفت	281355	لامبورگینی	4.4
163930	ایران	8183	تیمز	4.3333
7284	موزامبیک	296106	دانشگاه_دولتی_مسکو	4.25
281527	مایو_کلینیک	230196	مک‌دونالد	4.2
29204	سئول	79717	لوور	4.1818
16979	قاهره	2078147	سیرک_آفتاب	4.1667
18915	ریچارد_فاینمن	6791	دانشگاه_تهران	4.1667
7055	استرالیا	179306	کاخ_ورسای	4.1667
164272	گری_اولدمن	25104	مولوی	4.0
7293	لیتوانی	4294569	نیروی_هوایی_سلطنتی_نیوزیلند	4.0
3103	ایالات_متحده_آمریکا	158564	شهر_ممنوعه	4.0
4058	کارل_مارکس	234317	قلعه_هیمه‌جی	4.0
14127	مارتین_ون_بیورن	387602	استیو_آستین	4.0
79717	لوور	945957	دانشگاه_لایپزیگ	4.0
14021	مایکل_جردن	211122	کوزوو	4.0
23533	الویس_پرسلی	7562	دهلی	3.8
170568	سی‌ان‌ان	26268	آژانس_بین‌المللی_انرژی_اتمی	3.8
34493	دنیل_ردکلیف	24462	برلین	3.8
176863	انجمن_قلب_آمریکا	791164	گوگل	3.75
36549	برام_استوکر	18094	پاریس	3.75
315469	استیون_کلبر	219095	سازمان_حفاظت_از_محیط_زیست_ایالات_متحده_آمریکا	3.6667
6850	پرو	24268	مرسدس-بنز	3.5
7204	اروپا	142334	رود_می‌سی‌سی‌پی	3.5
58974	بیل_گیتس	902268	شرکت_داو_کمیکال	3.5
253332	فیس‌بوک	160151	دانشگاه_تورنتو	3.5
327796	لئونارد_نیموی	234317	قلعه_هیمه‌جی	3.5
3820	گرینلند	230196	مک‌دونالد	3.4
1066747	لودویگ_فان_بتهوون	283392	بوگاتی	3.4
42980	حزب‌الله_لبنان	2632107	دانشگاه_هامبورگ	3.4
19733	آتن	116041	آژانس_امنیت_ملی	3.3333
946217	کوه_کنیا	166518	دانشگاه_آکسفورد	3.3333
410626	کالین_فرث	35106	ورشو	3.3333
25104	مولوی	263462	آلفا_رومئو	3.25
7470	زاگرب	140136	کوه‌های_راکی	3.25
55045	باهاما	283392	بوگاتی	3.0
391239	جاستین_بیبر	163975	سوفوکل	3.0
220427	تنسی_ویلیامز	2794734	سازمان_پژوهش‌های_فضایی_هند	3.0
400154	سائو_سائو	28369	جرج_کلونی	3.0
10951	میخائیل_گورباچف	19621	ادینبرا	3.0
8183	تیمز	152713	دانشگاه_کارنگی_ملون	3.0
289909	ناپلئون_بناپارت	7545	جمهوری_دومینیکن	2.8333
24356	مهاتما_گاندی	7313	کره_شمالی	2.8333
223853	تایگر_وودز	21592	یانگ‌تسه	2.8
14136	آبراهام_لینکلن	181095	مجمع_جهانی_اقتصاد	2.75
38282	ملکه_ویکتوریا	42204	آنتونیو_باندراس	2.6667
388353	فرانک_زاپا	7567	هند	2.6667
3251030	بل_هوکس	362669	فایزر	2.6667
25067	آنگلا_مرکل	19621	ادینبرا	2.5
203760	کاترین_دوم	524760	پی‌پل	2.5
49348	آلانیس_موریست	6735	چین	2.5
173361	هنری_هشتم	366735	نیروی_هوایی_سلطنتی_استرالیا	2.4
8011	شانگهای	69145	بوئینگ	2.3333
2622719	ماگنوس_پنجم_نروژ	205685	رینگو_استار	2.25
540745	کوین_دورانت	113187	شارلیز_ترون	2.25
4859434	نیروی_زمینی_ایتالیا	3284045	ویرجین_مدیا	2.1667
146728	سپاه_تفنگداران_دریایی_ایالات_متحده_آمریکا	1529718	آلکوا	2.1667
39722	بیل_کلینتون	17028	مکزیکو_سیتی	2.1667
303319	نفرتیتی	303444	دانشگاه_کپنهاگ	2.0
4058	کارل_مارکس	8100	آمریکای_جنوبی	2.0
5772	هامبورگ	160151	دانشگاه_تورنتو	2.0
6915	توکیو	156322	رودخانه_کلرادو	2.0
6794	رم	24268	مرسدس-بنز	2.0
7204	اروپا	1837468	بنیاد_مرزهای_الکترونیکی	2.0
1607256	مدرسه_حقوق_ییل	635653	باشگاه_فوتبال_سئول	2.0
3969284	ادمونتون_اویلرز	215676	شورای_حقوق‌بشر_سازمان_ملل_متحد	1.8333
294171	کامرون	428941	اداره_پلیس_شیکاگو	1.8
58830	نوآم_چامسکی	1529718	آلکوا	1.75
341308	ماترهورن	316948	الکلی‌های_گمنام	1.6667
141596	ارشمیدس	1248127	بورس_کالای_شیکاگو	1.6667
6913	لاگوس	937610	کالج_ایتن	1.6667
152639	الیور_کرامول	940301	تامبلر	1.6667
413744	دانیل_استیل	7293	لیتوانی	1.5
38282	ملکه_ویکتوریا	145061	سوریه	1.5
123139	ویرژیل	4282969	مدیریت_بزرگراه‌های_فدرال	1.5
34493	دنیل_ردکلیف	919922	نوت_گینگریچ	1.5
88030	مایلز_دیویس	142334	رود_می‌سی‌سی‌پی	1.4
4058	کارل_مارکس	155489	باشگاه_فوتبال_منچستر_یونایتد	1.4
2701	جان_کری	89398	جرج_هریسون	1.4
327906	تام_کلنسی	7313	کره_شمالی	1.2
7367	چارلز_ببیج	144468	سامسونگ_الکترونیک	1.1667
8007	کراچی	3969284	ادمونتون_اویلرز	1.0
316948	الکلی‌های_گمنام	912129	لیگ_برتر_فوتبال_اوکراین	0.8333
141357	کلمبوس،_اوهایو	161959	ولز	0.8333
3969284	ادمونتون_اویلرز	902268	شرکت_داو_کمیکال	0.8
327906	تام_کلنسی	802	افغانستان	0.8
179306	کاخ_ورسای	147162	دانشگاه_ایالتی_اوهایو	0.8
91313	اسپارت	362669	فایزر	0.8
4873331	لس_آنجلس	2640000	رود_مروارید_(چین)	0.8
2404826	فرناندو_هفتم	223853	تایگر_وودز	0.75
1066747	لودویگ_فان_بتهوون	2209	ایتالیا	0.75
13276	کلیسای_عیسی_مسیح_قدیسان_آخرالزمان	6791	دانشگاه_تهران	0.6667
290990	لیدی_گاگا	1428	عراق	0.6667
3154745	تام_بریدی	158564	شهر_ممنوعه	0.6667
43600	میکل‌آنژ	142334	رود_می‌سی‌سی‌پی	0.6
186431	آکیرا_کوروساوا	201197	باشگاه_فوتبال_لس_آنجلس_گلکسی	0.6
7321	مولداوی	284297	ایندیاناپولیس_کولتز	0.5
400154	سائو_سائو	3154745	تام_بریدی	0.5
253328	مایلی_سایرس	4859434	نیروی_زمینی_ایتالیا	0.4
498747	باشگاه_فوتبال_پاری_سن-ژرمن	979767	کلیسای_ساینتولوژی	0.4
14136	آبراهام_لینکلن	11222	آسیا	0.3333
358825	نیکلای_ریمسکی-کورساکف	3192172	اداره_تأمین_اجتماعی_(آمریکا)	0.3333
157351	آیشواریا_رای	7555	واتیکان	0.25
3696365	یونایتد_ایرویز	325258	کنگره_ملی_آفریقا	0.25
3265594	گروچو_مارکس	7317	فیجی	0.25
5069207	کوهستان_بلو_ریدج	64162	باشگاه_فوتبال_چلسی	0.25
8231	دجله	150129	وزارت_کشاورزی_ایالات_متحده_آمریکا	0.25
6969	اوکراین	155593	فینیکس_سانز	0.2
294927	وزوو	7313	کره_شمالی	0.2
68193	رامسس_دوم	631920	باشگاه_فوتبال_لستر_سیتی	0.1667
53858	یاسر_عرفات	3969284	ادمونتون_اویلرز	0.0
19115	تورگود_مارشال	96168	لیونل_مسی	0.0
7312	کره_جنوبی	39003	دانشگاه_کمبریج	0.0
4308157	سازمان_جهانی_بوکس	366735	نیروی_هوایی_سلطنتی_استرالیا	0.0
760813	فرد_آستر	2761	نپال	0.0
651012	نیروهای_نظامی_اسپانیا	362669	فایزر	0.0
96168	لیونل_مسی	3280	آلبانی	0.0
