source_pid	source_ptitle	target_pid	target_ptitle	mean_score
87279	Sierra_Leone	2593861	Università_di_Glasgow	6.8
517106	Stone_Cold_Steve_Austin	2180592	Manchester_City_Football_Club	6.6667
749657	Qin_Shi_Huang	76054	Barbados	6.5
300443	Mississippi_(fiume)	363235	Cremlino_di_Mosca	6.5
1376434	Pfizer	104064	Manchester_United_Football_Club	6.3333
2796142	Oscar_Wilde	804	British_Airways	6.3333
15759	Ludwig_van_Beethoven	225447	Rosa_Parks	6.25
40251	Michael_Jordan	2492857	World_Boxing_Organization	6.2
2914554	Corea_del_Sud	1423454	Etna	6.0
4464	Vienna	62275	Lamborghini	5.8333
2527160	Michael_Jackson	2305223	Ferrari	5.8333
83507	Mumbai	26308	IBM	5.6
1473956	Mahatma_Gandhi	693718	Nuova_Zelanda	5.6
39226	Ivan_IV_di_Russia	1440725	Università_tecnica_di_Monaco	5.5
1653501	George_Carlin	2496653	Fuerzas_Armadas_de_España	5.5
1134157	Jimi_Hendrix	8521335	Miller_Brewing_Company	5.5
2916439	Magnus_V_di_Norvegia	2652235	Chelsea_Football_Club	5.5
95475	Congresso_Nazionale_Africano	1787356	Air_Canada	5.5
133480	Cher	710842	Mozambico	5.5
1913680	James_Patterson	2507310	Canada	5.5
4578	Winston_Churchill	100937	Alanis_Morissette	5.3333
2404740	Eufrate	59325	Città_del_Messico	5.3333
20656	Sherlock_Holmes	1563740	Stati_Uniti_d'America	5.25
3108969	Rand_Paul	5424319	Monti_Catskill	5.2
1430723	Himalaya	713477	Inghilterra	5.2
2186031	Bhāratīya_Vāyu_Senā	1201772	New_York_City_Ballet	5.1667
2749106	Silvio_Berlusconi	1938074	Dipartimento_di_Stato_degli_Stati_Uniti_d'America	5.0
7867632	Hammurabi_I	3098712	Dilma_Rousseff	5.0
101125	Polonia	2496653	Fuerzas_Armadas_de_España	5.0
59325	Città_del_Messico	5424319	Monti_Catskill	5.0
110511	J._K._Rowling	2340360	Italia	5.0
356581	Trinity_College_(Dublino)	1312967	London_Stock_Exchange	5.0
13204	Hirohito	1766645	Burkina_Faso	5.0
5424319	Monti_Catskill	286147	United_States_Marine_Corps	5.0
198758	Gustav_Mahler	3168732	Football_Club_Seoul	4.8333
692031	Queen_Latifah	1957125	Tumblr	4.8333
2492857	World_Boxing_Organization	9043	Agenzia_spaziale_europea	4.8333
4442	Vesuvio	63954	Shanghai	4.75
24091	Ronald_Reagan	5424319	Monti_Catskill	4.6667
39226	Ivan_IV_di_Russia	1653501	George_Carlin	4.6
86506	Mauretania	240106	St._Louis_Cardinals	4.5
1953032	Taylor_Swift	62275	Lamborghini	4.4
2531534	Iran	59880	Tamigi	4.3333
2378921	Russia	840502	American_Ballet_Theatre	4.25
710842	Mozambico	1262642	Università_statale_di_Mosca	4.25
3700682	Mayo_Clinic	1866541	McDonald's	4.2
110547	Seul	1239352	Museo_del_Louvre	4.1818
2070195	Il_Cairo	381785	Cirque_du_Soleil	4.1667
3669	Richard_Feynman	322500	Università_di_Teheran	4.1667
712124	Australia	2355560	Reggia_di_Versailles	4.1667
79111	Gary_Oldman	404581	Gialal_al-Din_Rumi	4.0
2587	Lituania	3239375	Royal_New_Zealand_Air_Force	4.0
1563740	Stati_Uniti_d'America	795981	Città_Proibita	4.0
4714697	Barack_Obama	2972576	Bric	4.0
2699954	Karl_Marx	1058047	Castello_di_Himeji	4.0
113072	Martin_Van_Buren	517106	Stone_Cold_Steve_Austin	4.0
1239352	Museo_del_Louvre	1560485	Università_di_Lipsia	4.0
40251	Michael_Jordan	1979467	Kosovo	4.0
835074	Jon_Stewart	8521335	Miller_Brewing_Company	3.8333
54746	Elvis_Presley	518639	Delhi	3.8
287554	CNN	21007	Agenzia_internazionale_per_l'energia_atomica	3.8
795898	Daniel_Radcliffe	808	Berlino	3.8
2561815	American_Heart_Association	1417698	Google_(azienda)	3.75
18195	Bram_Stoker	3198	Parigi	3.75
833074	Stephen_Colbert	2294451	Agenzia_statunitense_per_la_protezione_dell'ambiente	3.6667
699064	Nigeria	8521335	Miller_Brewing_Company	3.6
699008	Perù	85552	Mercedes-Benz	3.5
650233	Europa	300443	Mississippi_(fiume)	3.5
1372872	Bill_Gates	2105629	Dow_Chemical	3.5
2658829	Facebook	349421	Università_di_Toronto	3.5
220365	Leonard_Nimoy	1058047	Castello_di_Himeji	3.5
10293	Groenlandia	1866541	McDonald's	3.4
424590	Hezbollah	1579869	Università_di_Amburgo	3.4
689859	Atene	103858	National_Security_Agency	3.3333
654412	Monte_Kenya	26689	Università_di_Oxford	3.3333
897278	Colin_Firth	27249	Varsavia	3.3333
404581	Gialal_al-Din_Rumi	2081069	Alfa_Romeo	3.25
50217	Phoenix_Suns	8852686	Conagra_Brands	3.25
41807	Zagabria	228178	Montagne_Rocciose	3.25
2845423	Justin_Bieber	700449	Sofocle	3.0
2422606	Tennessee_Williams	153486	Indian_Space_Research_Organisation	3.0
852448	Cáo_Cāo	2783617	George_Clooney	3.0
55355	Michail_Gorbačëv	54116	Edimburgo	3.0
59880	Tamigi	125680	Università_Carnegie_Mellon	3.0
2366308	Napoleone_Bonaparte	1507444	Repubblica_Dominicana	2.8333
1473956	Mahatma_Gandhi	40900	Corea_del_Nord	2.8333
233566	Tiger_Woods	76893	Fiume_Azzurro	2.8
20112	Abraham_Lincoln	2128787	Forum_economico_mondiale	2.75
80805	Vittoria_del_Regno_Unito	316025	Antonio_Banderas	2.6667
64842	Frank_Zappa	806862	India	2.6667
6342237	Bell_hooks	1376434	Pfizer	2.6667
14179	Angela_Merkel	54116	Edimburgo	2.5
37696	Caterina_II_di_Russia	128093	PayPal	2.5
100937	Alanis_Morissette	1563766	Cina	2.5
79068	Enrico_VIII_d'Inghilterra	1716805	Royal_Australian_Air_Force	2.4
63954	Shanghai	147076	Boeing	2.3333
2916439	Magnus_V_di_Norvegia	841471	Ringo_Starr	2.25
1194747	Kevin_Durant	2879195	Charlize_Theron	2.25
69784	Uzbekistan	2705078	Shanghai_Sharks	2.2
91955	Esercito_Italiano	2266632	Virgin_Media	2.1667
286147	United_States_Marine_Corps	1354993	Alcoa	2.1667
26889	Bill_Clinton	59325	Città_del_Messico	2.1667
107016	Nefertiti	2585084	Università_di_Copenaghen	2.0
2699954	Karl_Marx	1383862	America_meridionale	2.0
15831	Amburgo	349421	Università_di_Toronto	2.0
13036	Tokyo	719450	Colorado_(fiume_Colorado)	2.0
2318427	Roma	85552	Mercedes-Benz	2.0
650233	Europa	1456378	Electronic_Frontier_Foundation	2.0
4623388	Yale_Law_School	3168732	Football_Club_Seoul	2.0
1218754	Edmonton_Oilers	845862	Consiglio_per_i_diritti_umani_delle_Nazioni_Unite	1.8333
40880	Camerun	2880349	Chicago_Police_Department	1.8
583601	Noam_Chomsky	1354993	Alcoa	1.75
19889	Cervino	147427	Alcolisti_Anonimi	1.6667
37896	Lagos	344902	Eton_College	1.6667
245985	Oliver_Cromwell	1957125	Tumblr	1.6667
1387206	Aishwarya_Rai	231281	Seattle_Mariners	1.5
827067	Danielle_Steel	2587	Lituania	1.5
80805	Vittoria_del_Regno_Unito	25517	Siria	1.5
795898	Daniel_Radcliffe	1394139	Newt_Gingrich	1.5
39805	Miles_Davis	300443	Mississippi_(fiume)	1.4
2699954	Karl_Marx	104064	Manchester_United_Football_Club	1.4
14438	John_Kerry	53622	George_Harrison	1.4
365434	Tom_Clancy	40900	Corea_del_Nord	1.2
41732	Charles_Babbage	715149	Samsung_Electronics	1.1667
562473	Karachi	1218754	Edmonton_Oilers	1.0
147427	Alcolisti_Anonimi	1787714	Prem"jer-liha	0.8333
230188	Columbus_(Ohio)	89482	Galles	0.8333
1218754	Edmonton_Oilers	2105629	Dow_Chemical	0.8
365434	Tom_Clancy	1625285	Afghanistan	0.8
2355560	Reggia_di_Versailles	1773107	Università_statale_dell'Ohio	0.8
4495806	Sparta	1376434	Pfizer	0.8
1583128	Los_Angeles	1299632	Fiume_delle_Perle	0.8
221594	Ferdinando_VII_di_Spagna	233566	Tiger_Woods	0.75
15759	Ludwig_van_Beethoven	2340360	Italia	0.75
69819	Sudan	840502	American_Ballet_Theatre	0.75
49789	Chiesa_di_Gesù_Cristo_dei_santi_degli_ultimi_giorni	322500	Università_di_Teheran	0.6667
1902667	Lady_Gaga	2905701	Iraq	0.6667
273805	Tom_Brady	795981	Città_Proibita	0.6667
2234647	Michelangelo_Buonarroti	300443	Mississippi_(fiume)	0.6
44138	Akira_Kurosawa	8690913	LA_Galaxy	0.6
44249	Moldavia	214640	Indianapolis_Colts	0.5
852448	Cáo_Cāo	273805	Tom_Brady	0.5
3049502	Miley_Cyrus	91955	Esercito_Italiano	0.4
20112	Abraham_Lincoln	1669444	Asia	0.3333
2594805	Serbia	1230533	Florida_Panthers	0.3333
1387206	Aishwarya_Rai	2461269	Città_del_Vaticano	0.25
297089	Groucho_Marx	40902	Figi	0.25
2137910	Monti_Blue_Ridge	2652235	Chelsea_Football_Club	0.25
2404763	Tigri	1151130	Dipartimento_dell'agricoltura_degli_Stati_Uniti_d'America	0.25
28818	Ucraina	50217	Phoenix_Suns	0.2
4442	Vesuvio	40900	Corea_del_Nord	0.2
2783617	George_Clooney	2705078	Shanghai_Sharks	0.2
1431625	Ramses_II	710302	Leicester_City_Football_Club	0.1667
54835	Yasser_Arafat	1218754	Edmonton_Oilers	0.0
5110590	Thurgood_Marshall	2111716	Lionel_Messi	0.0
2914554	Corea_del_Sud	26685	Università_di_Cambridge	0.0
2453323	Busta_Rhymes	8852686	Conagra_Brands	0.0
2492857	World_Boxing_Organization	1716805	Royal_Australian_Air_Force	0.0
246521	Fred_Astaire	15653	Nepal	0.0
2496653	Fuerzas_Armadas_de_España	1376434	Pfizer	0.0
2111716	Lionel_Messi	2036941	Albania	0.0
