source_pid	source_ptitle	target_pid	target_ptitle	mean_score
640586	Phoenix_Suns	1929993	Conagra_Brands	4.8
4654602	Justin_Bieber	4772	Sophokles	4.75
281691	Mount-Kenya-Massiv	98322	University_of_Oxford	4.75
3412152	Russland	155174	American_Ballet_Theatre	4.75
8352203	Siddhartha_Gautama	291417	Vatikanischer_Hügel	4.75
705421	Italien	1218798	National_Endowment_for_the_Arts	4.6
1297149	Cher	10359	Mosambik	4.6
16507	Himalaya	3003238	England	4.6
3454512	Taylor_Swift	4190499	Lamborghini	4.6
17368	Wladimir_Iljitsch_Lenin	3027	London	4.5
1848	George_W._Bush	3027	London	4.5
206999	Peter_O’Toole	204956	New_York_City	4.5
1937	Grönland	83720	McDonald’s	4.4
10108	Europa	130740	Electronic_Frontier_Foundation	4.25
6957936	Federal_Highway_Administration	83720	McDonald’s	4.25
32891	Grand_Canyon	6957936	Federal_Highway_Administration	4.25
13342	Alexander_Hamilton	10108	Europa	4.25
819497	Abhishek_Bachchan	1804240	University_of_the_Punjab	4.25
122218	Winston_Churchill	84587	Alanis_Morissette	4.2
53528	Oliver_Cromwell	420747	London_Symphony_Orchestra	4.2
8352203	Siddhartha_Gautama	10405	Südkorea	4.0
8139552	United_Airways	29890	African_National_Congress	4.0
176805	Arjuna_(Mythologie)	37382	Frank_Zappa	4.0
1245600	Nikolai_Andrejewitsch_Rimski-Korsakow	10038139	AmeriCorps	4.0
154996	Steve_Austin	11998	Fidschi	3.8
9579	Bahamas	43984	Bugatti	3.75
1150848	World_Boxing_Organization	14914	Europäische_Weltraumorganisation	3.75
2664	Karl_Marx	59739	Manchester_United	3.6
8893	Ludwig_van_Beethoven	43984	Bugatti	3.6
5133	Tony_Blair	9219	Kamerun	3.5
4162102	Serbien	308402	Florida_Panthers	3.4
55169	Konfuzius	15759	Zweites_Vatikanisches_Konzil	3.25
1910251	FC_Seoul	1218798	National_Endowment_for_the_Arts	3.2
6224110	Victoria_(Vereinigtes_Königreich)	206999	Peter_O’Toole	3.0
145686	Dwayne_Johnson	505297	National_Collegiate_Athletic_Association	3.0
23360	Ronald_Reagan	506039	Catskill_Mountains	3.0
905336	Air_Canada	1789403	Samsung_Electronics	3.0
1470977	Iwan_IV._(Russland)	2522660	Technische_Universität_München	3.0
3543580	Vereinigte_Staaten	1298826	Hisbollah	3.0
15692	Mohandas_Karamchand_Gandhi	3531	Neuseeland	2.8
9191	Burkina_Faso	10038139	AmeriCorps	2.8
2664	Karl_Marx	408764	Tsinghua-Universität	2.8
10405	Südkorea	12182	Ätna	2.8
51637	Brad_Pitt	3222309	Scientology-Kirche	2.75
5786	Zagreb	15070	Rocky_Mountains	2.75
303095	Edmonton_Oilers	1324092	UN-Menschenrechtsrat	2.75
2985	Louvre	905340	British_Airways	2.75
259018	Aishwarya_Rai	2422312	Vatikanstadt	2.75
19862	Groucho_Marx	462483	Krimgebirge	2.6
1967062	Martin_Luther	8107	Nordamerika	2.5
15692	Mohandas_Karamchand_Gandhi	49277	Seoul	2.5
37382	Frank_Zappa	2391	Indien	2.5
194166	Cao_Cao	35321	George_Clooney	2.4
35321	George_Clooney	4727610	Habitat_for_Humanity	2.3333
73505	Kim_Jong-il	976876	Iran	2.25
10108	Europa	28037	Mississippi_River	2.25
11361	Wyoming	1570915	Libanon	2.25
187527	Lagos	372683	Eton_College	2.25
28037	Mississippi_River	605613	Moskauer_Kreml	2.25
93667	Wiener_Philharmoniker	71869	Ferrari	2.2
16651	Mexiko-Stadt	506039	Catskill_Mountains	2.2
5278854	Julian_Assange	154	Afghanistan	2.0
8524	Nigeria	1433153	Miller_Brewing_Company	2.0
9223	Bhutan	802140	New_York_Mercantile_Exchange	2.0
107601	Leonard_Nimoy	456922	Burg_Himeji	2.0
18102	Schloss_Versailles	2666	Kairo	2.0
145	Angela_Merkel	3221050	Moskau	2.0
2534	J._R._R._Tolkien	165309	London_School_of_Economics_and_Political_Science	2.0
10405	Südkorea	98316	University_of_Cambridge	2.0
3984436	Athen	23114	National_Security_Agency	2.0
29890	African_National_Congress	905336	Air_Canada	2.0
6224110	Victoria_(Vereinigtes_Königreich)	204055	Antonio_Banderas	2.0
21413	Michail_Sergejewitsch_Gorbatschow	1382	Edinburgh	2.0
15692	Mohandas_Karamchand_Gandhi	3660747	Nordkorea	2.0
751164	Magnus_V._(Norwegen)	121822	FC_Chelsea	2.0
5346	Ukraine	640586	Phoenix_Suns	1.8
165291	Mauretanien_(Antike)	21976	Ohio_State_University	1.8
149829	Colorado_River	247286	Royal_Geographical_Society	1.8
16330	Oscar_Wilde	905340	British_Airways	1.75
151026	Pfizer	59739	Manchester_United	1.75
479335	Colin_Firth	5595	Warschau	1.75
348801	Paris_Saint-Germain	3222309	Scientology-Kirche	1.75
8029	Odysseus	3548	Norwegen	1.75
4017	Portugal	506039	Catskill_Mountains	1.6
9219	Kamerun	10809752	Chicago_Police_Department	1.6
32444	Michael_Jordan	1150848	World_Boxing_Organization	1.6
15070	Rocky_Mountains	124793	United_States_Army	1.5
851	Charles_Babbage	1789403	Samsung_Electronics	1.5
2193	Hirohito	9191	Burkina_Faso	1.5
16651	Mexiko-Stadt	14015	Jangtsekiang	1.5
2062836	Kunstmuseum_Shanghai	506039	Catskill_Mountains	1.5
181808	Daniel_Radcliffe	2552494	Berlin	1.5
2915554	Josef_Stalin	14087	Themse	1.5
139	Archimedes	291417	Vatikanischer_Hügel	1.5
2664	Karl_Marx	4801	Südamerika	1.25
24064	Kirche_Jesu_Christi_der_Heiligen_der_Letzten_Tage	1625180	Universität_Teheran	1.25
194166	Cao_Cao	1265122	Tom_Brady	1.25
1238230	Franz_von_Assisi	57482	Ringo_Starr	1.25
134657	Tom_Clancy	3660747	Nordkorea	1.25
41029	Richard_Nixon	2677	Kanada	1.25
291417	Vatikanischer_Hügel	4727610	Habitat_for_Humanity	1.25
702930	Jon_Stewart_(Schauspieler)	1433153	Miller_Brewing_Company	1.2
19017	Anonyme_Alkoholiker	1612776	Premjer-Liha	1.2
11335	Sparta	151026	Pfizer	1.2
4875	Sudan	155174	American_Ballet_Theatre	1.0
2559299	George_Carlin	2033368	Spanische_Streitkräfte	1.0
362144	Bell_hooks	151026	Pfizer	1.0
53528	Oliver_Cromwell	5296392	Tumblr	1.0
14015	Jangtsekiang	630035	University_of_Notre_Dame	1.0
19862	Groucho_Marx	11998	Fidschi	1.0
2551	Johann_Sebastian_Bach	63527	Nikolaus_II._(Russland)	1.0
141	Abraham_Lincoln	4184010	Weltwirtschaftsforum	1.0
18102	Schloss_Versailles	21976	Ohio_State_University	1.0
1102883	Sachin_Tendulkar	155721	Stanford_University	1.0
3661672	Rijksmuseum_Amsterdam	117430	Antarktika	1.0
2033368	Spanische_Streitkräfte	151026	Pfizer	1.0
3580358	Albanien	14914	Europäische_Weltraumorganisation	1.0
18167	Jimi_Hendrix	1433153	Miller_Brewing_Company	0.8
15586	Joanne_K._Rowling	705421	Italien	0.8
34462	Gustav_Mahler	1910251	FC_Seoul	0.8
110112	American_Civil_Liberties_Union	871637	Landwirtschaftsministerium_der_Vereinigten_Staaten	0.75
1256402	Volksrepublik_China	27133	CNN	0.75
96088	Ferdinand_VII._(Spanien)	39089	Tiger_Woods	0.75
39089	Tiger_Woods	14015	Jangtsekiang	0.75
462483	Krimgebirge	23056	Internationale_Atomenergie-Organisation	0.75
84587	Alanis_Morissette	1256402	Volksrepublik_China	0.75
303095	Edmonton_Oilers	458095	Dow_Chemical	0.75
14134	Ramses_II.	139206	Leicester_City	0.75
32891	Grand_Canyon	1433153	Miller_Brewing_Company	0.75
238582	Busta_Rhymes	1929993	Conagra_Brands	0.6
99663	Qin_Shihuangdi	1509308	Barbados	0.6
134657	Tom_Clancy	154	Afghanistan	0.6
5415851	Elvis_Presley	398457	Delhi	0.6
6224110	Victoria_(Vereinigtes_Königreich)	1570907	Syrien	0.6
16178	Friedrich_I._(HRR)	1036306	Danielle_Steel	0.5
16882	Michael_Jackson	71869	Ferrari	0.5
58966	Katharina_II.	366142	PayPal	0.5
13215	Achilleus	1923149	University_of_North_Carolina_at_Greensboro	0.5
8523	Peru	398768	Mercedes-Benz	0.5
101462	Martin_Van_Buren	301733	Ministerium_für_Innere_Sicherheit_der_Vereinigten_Staaten	0.5
3233603	Tennessee_Williams	237106	Indian_Space_Research_Organisation	0.5
5386	Vergil	6957936	Federal_Highway_Administration	0.5
1058814	Harvard_Law_School	390441	Green_Party	0.5
483724	John_McCain	32891	Grand_Canyon	0.4
100138	Rumi_(Dichter)	42614	Alfa_Romeo	0.4
2493	Jassir_Arafat	303095	Edmonton_Oilers	0.4
4254	Richard_Feynman	1824800	Universität_Paris_IV	0.25
106009	Nofretete	214175	Universität_Kopenhagen	0.25
390441	Green_Party	3161708	Memorial_Sloan_Kettering_Cancer_Center	0.25
74633	Fred_Astaire	8503	Nepal	0.25
149647	Karatschi	303095	Edmonton_Oilers	0.25
41907	Ernest_Hemingway	7952051	Australien_und_Ozeanien	0.25
139	Archimedes	1111582	Chicago_Mercantile_Exchange	0.25
10692	Michelangelo	28037	Mississippi_River	0.2
39869	Silvio_Berlusconi	4017	Portugal	0.0
32444	Michael_Jordan	4247685	Kosovo	0.0
11000	Matterhorn	19017	Anonyme_Alkoholiker	0.0
3764399	Lady_Gaga	2421	Irak	0.0
506039	Catskill_Mountains	220687	United_States_Marine_Corps	0.0
25650	Sherlock_Holmes	3543580	Vereinigte_Staaten	0.0
1036306	Danielle_Steel	23056	Internationale_Atomenergie-Organisation	0.0
1804240	University_of_the_Punjab	5296392	Tumblr	0.0
2821039	Miley_Cyrus	956814	Esercito_Italiano	0.0
5346	Ukraine	23056	Internationale_Atomenergie-Organisation	0.0
5668	William_Shakespeare	259018	Aishwarya_Rai	0.0
362144	Bell_hooks	5924716	Afrika	0.0
11446	Paris	24064	Kirche_Jesu_Christi_der_Heiligen_der_Letzten_Tage	0.0
1783100	Facebook	872570	University_of_Toronto	0.0
101462	Martin_Van_Buren	154996	Steve_Austin	0.0
1972376	Mayo_Clinic	16164	Sicherheitsrat_der_Vereinten_Nationen	0.0
