source_pid	source_ptitle	target_pid	target_ptitle	mean_score
16178	Friedrich_I._(HRR)	1036306	Danielle_Steel	7.0
1848	George_W._Bush	3027	London	6.8333
93667	Wiener_Philharmoniker	71869	Ferrari	6.8333
1152313	Sierra_Leone	606222	University_of_Glasgow	6.8
154996	Steve_Austin	205761	Manchester_City	6.6667
99663	Qin_Shihuangdi	1509308	Barbados	6.5
28037	Mississippi_River	605613	Moskauer_Kreml	6.5
6957936	Federal_Highway_Administration	83720	McDonald’s	6.5
151026	Pfizer	59739	Manchester_United	6.3333
16330	Oscar_Wilde	905340	British_Airways	6.3333
8893	Ludwig_van_Beethoven	156466	Rosa_Parks	6.25
32444	Michael_Jordan	1150848	World_Boxing_Organization	6.2
10405	Südkorea	12182	Ätna	6.0
5632	Wien	4190499	Lamborghini	5.8333
16882	Michael_Jackson	71869	Ferrari	5.8333
54710	Mumbai	2416	IBM	5.6
15692	Mohandas_Karamchand_Gandhi	3531	Neuseeland	5.6
1470977	Iwan_IV._(Russland)	2522660	Technische_Universität_München	5.5
2559299	George_Carlin	2033368	Spanische_Streitkräfte	5.5
18167	Jimi_Hendrix	1433153	Miller_Brewing_Company	5.5
751164	Magnus_V._(Norwegen)	121822	FC_Chelsea	5.5
29890	African_National_Congress	905336	Air_Canada	5.5
1297149	Cher	10359	Mosambik	5.5
1015403	James_Patterson	2677	Kanada	5.5
122218	Winston_Churchill	84587	Alanis_Morissette	5.3333
23199	Euphrat	16651	Mexiko-Stadt	5.3333
25650	Sherlock_Holmes	3543580	Vereinigte_Staaten	5.25
5397213	Rand_Paul	506039	Catskill_Mountains	5.2
16507	Himalaya	3003238	England	5.2
6033664	Indische_Luftstreitkräfte	48185	New_York_City_Ballet	5.1667
39869	Silvio_Berlusconi	434575	Außenministerium_der_Vereinigten_Staaten	5.0
3922	Polen	2033368	Spanische_Streitkräfte	5.0
16651	Mexiko-Stadt	506039	Catskill_Mountains	5.0
15586	Joanne_K._Rowling	705421	Italien	5.0
426146	Trinity_College_Dublin	444566	London_Stock_Exchange	5.0
2193	Hirohito	9191	Burkina_Faso	5.0
506039	Catskill_Mountains	220687	United_States_Marine_Corps	5.0
34462	Gustav_Mahler	1910251	FC_Seoul	4.8333
556262	Queen_Latifah	5296392	Tumblr	4.8333
1150848	World_Boxing_Organization	14914	Europäische_Weltraumorganisation	4.8333
390441	Green_Party	3161708	Memorial_Sloan_Kettering_Cancer_Center	4.8333
2062836	Kunstmuseum_Shanghai	506039	Catskill_Mountains	4.8333
5423	Vesuv	14008	Shanghai	4.75
23360	Ronald_Reagan	506039	Catskill_Mountains	4.6667
1470977	Iwan_IV._(Russland)	2559299	George_Carlin	4.6
165291	Mauretanien_(Antike)	281450	St._Louis_Cardinals	4.5
3454512	Taylor_Swift	4190499	Lamborghini	4.4
976876	Iran	14087	Themse	4.3333
3412152	Russland	155174	American_Ballet_Theatre	4.25
10359	Mosambik	317845	Lomonossow-Universität_Moskau	4.25
1972376	Mayo_Clinic	83720	McDonald’s	4.2
49277	Seoul	2985	Louvre	4.1818
2666	Kairo	298767	Cirque_du_Soleil	4.1667
4254	Richard_Feynman	1625180	Universität_Teheran	4.1667
1200964	Australien	18102	Schloss_Versailles	4.1667
282462	Gary_Oldman	100138	Rumi_(Dichter)	4.0
8518	Litauen	923857	Royal_New_Zealand_Air_Force	4.0
3543580	Vereinigte_Staaten	120020	Verbotene_Stadt	4.0
2664	Karl_Marx	456922	Burg_Himeji	4.0
101462	Martin_Van_Buren	154996	Steve_Austin	4.0
2985	Louvre	34016	Universität_Leipzig	4.0
32444	Michael_Jordan	4247685	Kosovo	4.0
702930	Jon_Stewart_(Schauspieler)	1433153	Miller_Brewing_Company	3.8333
4727610	Habitat_for_Humanity	442452	Qualcomm	3.8333
5415851	Elvis_Presley	398457	Delhi	3.8
27133	CNN	23056	Internationale_Atomenergie-Organisation	3.8
181808	Daniel_Radcliffe	2552494	Berlin	3.8
1420885	American_Heart_Association	480394	Google_LLC	3.75
20144	Bram_Stoker	11446	Paris	3.75
1434481	Stephen_Colbert	954603	Environmental_Protection_Agency	3.6667
8524	Nigeria	1433153	Miller_Brewing_Company	3.6
8523	Peru	398768	Mercedes-Benz	3.5
10108	Europa	28037	Mississippi_River	3.5
9090	Bill_Gates	458095	Dow_Chemical	3.5
1783100	Facebook	872570	University_of_Toronto	3.5
107601	Leonard_Nimoy	456922	Burg_Himeji	3.5
1937	Grönland	83720	McDonald’s	3.4
6744683	Museum_Indonesia	11335	Sparta	3.4
8893	Ludwig_van_Beethoven	43984	Bugatti	3.4
1298826	Hisbollah	32997	Universität_Hamburg	3.4
3984436	Athen	23114	National_Security_Agency	3.3333
281691	Mount-Kenya-Massiv	98322	University_of_Oxford	3.3333
479335	Colin_Firth	5595	Warschau	3.3333
100138	Rumi_(Dichter)	42614	Alfa_Romeo	3.25
640586	Phoenix_Suns	1929993	Conagra_Brands	3.25
5786	Zagreb	15070	Rocky_Mountains	3.25
9579	Bahamas	43984	Bugatti	3.0
250188	Elisabeth_II.	8951046	White_House_Correspondents’_Association	3.0
4654602	Justin_Bieber	4772	Sophokles	3.0
3233603	Tennessee_Williams	237106	Indian_Space_Research_Organisation	3.0
194166	Cao_Cao	35321	George_Clooney	3.0
21413	Michail_Sergejewitsch_Gorbatschow	1382	Edinburgh	3.0
14087	Themse	232597	Carnegie_Mellon_University	3.0
3575	Napoleon_Bonaparte	10649	Dominikanische_Republik	2.8333
15692	Mohandas_Karamchand_Gandhi	3660747	Nordkorea	2.8333
39089	Tiger_Woods	14015	Jangtsekiang	2.8
141	Abraham_Lincoln	4184010	Weltwirtschaftsforum	2.75
6224110	Victoria_(Vereinigtes_Königreich)	204055	Antonio_Banderas	2.6667
37382	Frank_Zappa	2391	Indien	2.6667
362144	Bell_hooks	151026	Pfizer	2.6667
145	Angela_Merkel	1382	Edinburgh	2.5
58966	Katharina_II.	366142	PayPal	2.5
84587	Alanis_Morissette	1256402	Volksrepublik_China	2.5
24501	Heinrich_VIII._(England)	853155	Royal_Australian_Air_Force	2.4
14008	Shanghai	49307	Boeing	2.3333
751164	Magnus_V._(Norwegen)	57482	Ringo_Starr	2.25
2613091	Kevin_Durant	1011261	Charlize_Theron	2.25
220687	United_States_Marine_Corps	1015321	Alcoa	2.1667
19186	Bill_Clinton	16651	Mexiko-Stadt	2.1667
106009	Nofretete	214175	Universität_Kopenhagen	2.0
2664	Karl_Marx	4801	Südamerika	2.0
2129	Hamburg	872570	University_of_Toronto	2.0
187830	Präfektur_Tokio	149829	Colorado_River	2.0
4265	Rom	398768	Mercedes-Benz	2.0
10108	Europa	130740	Electronic_Frontier_Foundation	2.0
4378689	Yale_Law_School	1910251	FC_Seoul	2.0
303095	Edmonton_Oilers	1324092	UN-Menschenrechtsrat	1.8333
9219	Kamerun	10809752	Chicago_Police_Department	1.8
3678	Noam_Chomsky	1015321	Alcoa	1.75
11000	Matterhorn	19017	Anonyme_Alkoholiker	1.6667
139	Archimedes	1111582	Chicago_Mercantile_Exchange	1.6667
187527	Lagos	372683	Eton_College	1.6667
53528	Oliver_Cromwell	5296392	Tumblr	1.6667
259018	Aishwarya_Rai	281428	Seattle_Mariners	1.5
1036306	Danielle_Steel	8518	Litauen	1.5
6224110	Victoria_(Vereinigtes_Königreich)	1570907	Syrien	1.5
5386	Vergil	6957936	Federal_Highway_Administration	1.5
181808	Daniel_Radcliffe	775515	Newt_Gingrich	1.5
3214	Miles_Davis	28037	Mississippi_River	1.4
2664	Karl_Marx	59739	Manchester_United	1.4
101952	John_Kerry	22778	George_Harrison	1.4
134657	Tom_Clancy	3660747	Nordkorea	1.2
851	Charles_Babbage	1789403	Samsung_Electronics	1.1667
149647	Karatschi	303095	Edmonton_Oilers	1.0
19017	Anonyme_Alkoholiker	1612776	Premjer-Liha	0.8333
72501	Columbus_(Ohio)	10640	Wales	0.8333
7842	Kuba	11051956	Yandangshan	0.8333
303095	Edmonton_Oilers	458095	Dow_Chemical	0.8
134657	Tom_Clancy	154	Afghanistan	0.8
18102	Schloss_Versailles	21976	Ohio_State_University	0.8
11335	Sparta	151026	Pfizer	0.8
8513	Los_Angeles	215992	Perlfluss	0.8
96088	Ferdinand_VII._(Spanien)	39089	Tiger_Woods	0.75
41907	Ernest_Hemingway	7952051	Australien_und_Ozeanien	0.75
8893	Ludwig_van_Beethoven	705421	Italien	0.75
4875	Sudan	155174	American_Ballet_Theatre	0.75
24064	Kirche_Jesu_Christi_der_Heiligen_der_Letzten_Tage	1625180	Universität_Teheran	0.6667
3764399	Lady_Gaga	2421	Irak	0.6667
1265122	Tom_Brady	120020	Verbotene_Stadt	0.6667
10692	Michelangelo	28037	Mississippi_River	0.6
41339	Akira_Kurosawa	740692	LA_Galaxy	0.6
13215	Achilleus	1923149	University_of_North_Carolina_at_Greensboro	0.6
11773	Republik_Moldau	111832	Indianapolis_Colts	0.5
194166	Cao_Cao	1265122	Tom_Brady	0.5
2821039	Miley_Cyrus	956814	Esercito_Italiano	0.4
348801	Paris_Saint-Germain	3222309	Scientology-Kirche	0.4
141	Abraham_Lincoln	173	Asien	0.3333
4162102	Serbien	308402	Florida_Panthers	0.3333
259018	Aishwarya_Rai	2422312	Vatikanstadt	0.25
8139552	United_Airways	29890	African_National_Congress	0.25
19862	Groucho_Marx	11998	Fidschi	0.25
1566772	Blue_Ridge_Mountains	121822	FC_Chelsea	0.25
22662	Tigris	871637	Landwirtschaftsministerium_der_Vereinigten_Staaten	0.25
5346	Ukraine	640586	Phoenix_Suns	0.2
5423	Vesuv	3660747	Nordkorea	0.2
14134	Ramses_II.	139206	Leicester_City	0.1667
2493	Jassir_Arafat	303095	Edmonton_Oilers	0.0
45468	Thurgood_Marshall	770007	Lionel_Messi	0.0
10405	Südkorea	98316	University_of_Cambridge	0.0
238582	Busta_Rhymes	1929993	Conagra_Brands	0.0
9191	Burkina_Faso	10038139	AmeriCorps	0.0
1150848	World_Boxing_Organization	853155	Royal_Australian_Air_Force	0.0
74633	Fred_Astaire	8503	Nepal	0.0
2033368	Spanische_Streitkräfte	151026	Pfizer	0.0
770007	Lionel_Messi	3580358	Albanien	0.0
