source_pid	source_ptitle	target_pid	target_ptitle	mean_score
1554092	Доусон,_Розарио	2773	Куба	5.4
53600	Эдинбург	18296	Европейское_космическое_агентство	5.4
49807	Людовик_XIV	104193	Миссисипи	5.4
6718276	Управление_по_делам_малого_бизнеса_(США)	1214236	Венский_филармонический_оркестр	5.25
59078	Обама,_Барак	1566522	Свифт,_Тейлор	5.25
4191508	Хаммурапи_I	4756	Иисус_Христос	5.0
1823	Бутан	172075	Запретный_город	5.0
4191508	Хаммурапи_I	9819	Сирия	5.0
14545	Шанхай	156398	Boeing	5.0
1352893	Цао_Цао	2163535	Будда_Шакьямуни	5.0
2799	Иран	21236	Темза	5.0
20331	Бетховен,_Людвиг_ван	93912	Паркс,_Роза	4.8
2752504	Бибер,_Джастин	85777	Софокл	4.75
1436156	Кения_(гора)	74804	Оксфордский_университет	4.75
9	Россия	1426364	Американский_театр_балета	4.75
2163535	Будда_Шакьямуни	273521	Ватиканский_холм	4.75
154453	Шер	2844	Мозамбик	4.6
31851	Гималаи	10342	Англия	4.6
1566522	Свифт,_Тейлор	65531	Lamborghini	4.6
256	Ленин,_Владимир_Ильич	88	Лондон	4.5
4323	Горбачёв,_Михаил_Сергеевич	8106943	Список_либертарианских_политических_партий	4.5
22354	Буш,_Джордж_Уокер	88	Лондон	4.5
425437	О’Тул,_Питер	2478	Нью-Йорк	4.5
25338	Гренландия_(административная_единица)	3425	McDonald’s	4.4
107	Европа	1214690	Фонд_электронных_рубежей	4.25
79904	Гамильтон,_Александр	107	Европа	4.25
2674109	Баччан,_Абхишек	5267865	Университет_Пенджаба	4.25
655380	Черчилль,_Уинстон	292037	Мориссетт,_Аланис	4.2
54072	Кромвель,_Оливер	1352669	Лондонский_симфонический_оркестр	4.2
2163535	Будда_Шакьямуни	2821	Республика_Корея	4.0
4494630	United_Airways	741562	Африканский_национальный_конгресс	4.0
226882	Арджуна	277071	Заппа,_Фрэнк	4.0
40243	Римский-Корсаков,_Николай_Андреевич	3477685	Амери-Корпус	4.0
2072904	Остин,_Стив	2788	Фиджи	3.8
747485	Всемирная_боксёрская_организация	18296	Европейское_космическое_агентство	3.75
14109	Маркс,_Карл	171964	Манчестер_Юнайтед	3.6
53599	Блэр,_Тони	2778	Камерун	3.5
21320	Сербия	270652	Флорида_Пантерз	3.4
807059	Сухопутные_войска_Италии	8713984	Virgin_Media	3.25
22715	Конфуций	36336	Второй_Ватиканский_собор	3.25
47903	Виктория_(королева_Великобритании)	425437	О’Тул,_Питер	3.0
474669	Джонсон,_Дуэйн	1597302	Национальная_ассоциация_студенческого_спорта	3.0
145324	Рейган,_Рональд	791457	Катскилл_(горы)	3.0
1538373	Air_Canada	125553	Samsung_Electronics	3.0
550	Иван_Грозный	881310	Мюнхенский_технический_университет	3.0
638	Соединённые_Штаты_Америки	82868	Хезболла	3.0
53681	Махатма_Ганди	1485	Новая_Зеландия	2.8
3274786	Буркина-Фасо	3477685	Амери-Корпус	2.8
14109	Маркс,_Карл	1353319	Университет_Цинхуа	2.8
2821	Республика_Корея	59885	Этна	2.8
138382	Питт,_Брэд	960980	Церковь_саентологии	2.75
41603	Загреб	31852	Скалистые_горы	2.75
294549	Эдмонтон_Ойлерз	1494595	Совет_по_правам_человека_(ООН)	2.75
50641	Лувр	933026	British_Airways	2.75
1267103	Рай,_Айшвария	1496	Ватикан	2.75
2247231	Маркс,_Граучо	156380	Крымские_горы	2.6
1224	Лютер,_Мартин	12842	Северная_Америка	2.5
53681	Махатма_Ганди	269148	Сеул	2.5
277071	Заппа,_Фрэнк	2798	Индия	2.5
1352893	Цао_Цао	231792	Клуни,_Джордж	2.4
231792	Клуни,_Джордж	5046876	Habitat_for_Humanity_International	2.3333
93337	Ким_Чен_Ир	2799	Иран	2.25
107	Европа	104193	Миссисипи	2.25
107963	Вайоминг	2825	Ливан	2.25
252518	Лагос	909602	Итонский_колледж	2.25
104193	Миссисипи	39485	Московский_Кремль	2.25
1214236	Венский_филармонический_оркестр	124051	Ferrari	2.2
42739	Мехико	791457	Катскилл_(горы)	2.2
2670836	Ассанж,_Джулиан	1116	Афганистан	2.0
1823	Бутан	702279	Нью-Йоркская_товарная_биржа	2.0
194514	Нимой,_Леонард	690306	Замок_Химэдзи	2.0
82256	Версаль	44939	Каир	2.0
63049	Меркель,_Ангела	71	Москва	2.0
9773	Толкин,_Джон_Рональд_Руэл	182164	Лондонская_школа_экономики_и_политических_наук	2.0
2821	Республика_Корея	74819	Кембриджский_университет	2.0
18321	Афины	498852	Агентство_национальной_безопасности	2.0
741562	Африканский_национальный_конгресс	1538373	Air_Canada	2.0
47903	Виктория_(королева_Великобритании)	68923	Бандерас,_Антонио	2.0
4323	Горбачёв,_Михаил_Сергеевич	53600	Эдинбург	2.0
53681	Махатма_Ганди	2820	Корейская_Народно-Демократическая_Республика	2.0
2202797	Магнус_V_(король_Норвегии)	27054	Челси_(футбольный_клуб)	2.0
732	Украина	355273	Финикс_Санз	1.8
257581	Мавретания	723356	Университет_штата_Огайо	1.8
386647	Колорадо_(река)	1305571	Королевское_географическое_общество	1.8
22937	Уайльд,_Оскар	933026	British_Airways	1.75
275429	Pfizer	171964	Манчестер_Юнайтед	1.75
1060642	Ферт,_Колин	57	Варшава	1.75
53789	Пари_Сен-Жермен	960980	Церковь_саентологии	1.75
85294	Одиссей	2853	Норвегия	1.75
1397	Португалия	791457	Катскилл_(горы)	1.6
131837	Джордан,_Майкл	747485	Всемирная_боксёрская_организация	1.6
31852	Скалистые_горы	95530	Армия_США	1.5
69852	Бэббидж,_Чарлз	125553	Samsung_Electronics	1.5
12702	Хирохито	3274786	Буркина-Фасо	1.5
270652	Флорида_Пантерз	8410590	Администрация_социального_обеспечения_США	1.5
42739	Мехико	102051	Янцзы	1.5
3105770	Шанхайский_художественный_музей	791457	Катскилл_(горы)	1.5
315093	Рэдклифф,_Дэниел	78	Берлин	1.5
3010	Сталин,_Иосиф_Виссарионович	21236	Темза	1.5
2569	Архимед	273521	Ватиканский_холм	1.5
14109	Маркс,_Карл	14947	Южная_Америка	1.25
12868	Церковь_Иисуса_Христа_Святых_последних_дней	1099968	Тегеранский_университет	1.25
1352893	Цао_Цао	1386085	Брэди,_Том	1.25
160001	Франциск_Ассизский	196716	Ринго_Старр	1.25
317424	Клэнси,_Том	2820	Корейская_Народно-Демократическая_Республика	1.25
180620	Никсон,_Ричард	1132	Канада	1.25
1944055	Динамо_(футбольный_клуб,_Воронеж)	1492191	Вооружённые_силы_СССР	1.25
273521	Ватиканский_холм	5046876	Habitat_for_Humanity_International	1.25
230010	Анонимные_алкоголики	273398	Чемпионат_Украины_по_футболу	1.2
107166	Спарта	275429	Pfizer	1.2
9008	Судан	1426364	Американский_театр_балета	1.0
1283303	Карлин,_Джордж	1075937	Вооружённые_силы_Испании	1.0
5173921	Белл_хукс	275429	Pfizer	1.0
54072	Кромвель,_Оливер	2967505	Tumblr	1.0
102051	Янцзы	3133640	Университет_Нотр-Дам	1.0
2247231	Маркс,_Граучо	2788	Фиджи	1.0
17950	Бах,_Иоганн_Себастьян	49798	Николай_II	1.0
63315	Линкольн,_Авраам	145994	Всемирный_экономический_форум	1.0
82256	Версаль	723356	Университет_штата_Огайо	1.0
5082209	Тендулкар,_Сачин	76028	Стэнфордский_университет	1.0
639454	Рейксмюсеум	2868	Антарктида	1.0
1075937	Вооружённые_силы_Испании	275429	Pfizer	1.0
3074623	Албания	18296	Европейское_космическое_агентство	1.0
53684	Роулинг,_Джоан	65	Италия	0.8
174806	Малер,_Густав	2478578	Сеул_(футбольный_клуб)	0.8
770499	Американский_союз_защиты_гражданских_свобод	941644	Министерство_сельского_хозяйства_США	0.75
1134	Китай	256238	CNN	0.75
237087	Фердинанд_VII	1434031	Вудс,_Тайгер	0.75
1434031	Вудс,_Тайгер	102051	Янцзы	0.75
231792	Клуни,_Джордж	3903840	Шанхай_Шаркс	0.75
156380	Крымские_горы	29438	Международное_агентство_по_атомной_энергии	0.75
292037	Мориссетт,_Аланис	1134	Китай	0.75
294549	Эдмонтон_Ойлерз	189244	Dow_Chemical	0.75
46841	Рамсес_II	1625848	Лестер_Сити	0.75
243623	Цинь_Шихуанди	1820	Барбадос	0.6
317424	Клэнси,_Том	1116	Афганистан	0.6
85595	Пресли,_Элвис	118008	Дели	0.6
14109	Маркс,_Карл	1944055	Динамо_(футбольный_клуб,_Воронеж)	0.6
47903	Виктория_(королева_Великобритании)	9819	Сирия	0.6
25003	Фридрих_I_Барбаросса	1123389	Стил,_Даниэла	0.5
128417	Джексон,_Майкл	124051	Ferrari	0.5
8410590	Администрация_социального_обеспечения_США	1652674	Сухопутные_войска_Германии	0.5
13903	Екатерина_II	393990	PayPal	0.5
2860	Перу	40401	Mercedes-Benz	0.5
175200	Ван_Бюрен,_Мартин	1001447	Министерство_внутренней_безопасности	0.5
291801	Уильямс,_Теннесси	1454154	Индийская_организация_космических_исследований	0.5
6062809	Юридический_факультет_Гарвардского_университета	4291075	Зелёная_партия	0.5
59085	Маккейн,_Джон	60388	Большой_каньон	0.4
33604	Джалаладдин_Руми	371643	Alfa_Romeo	0.4
3640	Узбекистан	3903840	Шанхай_Шаркс	0.4
16609	Арафат,_Ясир	294549	Эдмонтон_Ойлерз	0.4
30205	Фейнман,_Ричард	1968947	Университет_Париж_IV_Сорбонна	0.25
24710	Нефертити	1660819	Копенгагенский_университет	0.25
4291075	Зелёная_партия	7100852	Мемориальный_онкологический_центр_имени_Слоуна_—_Кеттеринга	0.25
394708	Фред_Астер	2850	Непал	0.25
63150	Карачи	294549	Эдмонтон_Ойлерз	0.25
30667	Хемингуэй,_Эрнест	1339090	Австралия_и_Океания	0.25
2569	Архимед	423041	Чикагская_товарная_биржа	0.25
17605	Микеланджело	104193	Миссисипи	0.2
53598	Берлускони,_Сильвио	1397	Португалия	0.0
131837	Джордан,_Майкл	15184	Республика_Косово	0.0
398743	Маттерхорн	230010	Анонимные_алкоголики	0.0
1578643	Леди_Гага	2800	Ирак	0.0
791457	Катскилл_(горы)	320036	Корпус_морской_пехоты_США	0.0
16976	Шерлок_Холмс	638	Соединённые_Штаты_Америки	0.0
1123389	Стил,_Даниэла	29438	Международное_агентство_по_атомной_энергии	0.0
5267865	Университет_Пенджаба	2967505	Tumblr	0.0
1138198	Сайрус,_Майли	807059	Сухопутные_войска_Италии	0.0
732	Украина	29438	Международное_агентство_по_атомной_энергии	0.0
33139	Шекспир,_Уильям	1267103	Рай,_Айшвария	0.0
5173921	Белл_хукс	2867	Африка	0.0
6214	Париж	12868	Церковь_Иисуса_Христа_Святых_последних_дней	0.0
919912	Facebook	346925	Торонтский_университет	0.0
175200	Ван_Бюрен,_Мартин	2072904	Остин,_Стив	0.0
4951145	Клиника_Майо	19050	Совет_Безопасности_ООН	0.0
